# Annotated with Bakta
# Software: v1.12.0
# Database: v6.0, light
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_46	cds	230165	231874	+	PKJKAM_02526	1130.0	0.0	1.0	1.0	0.970	BlastRules:WP_001288122
contig_46	cds	231884	232426	+	PKJKAM_02527	324.0	2.0e-115	0.989	0.989	0.961	BlastRules:WP_000493781
contig_46	cds	232426	233193	+	PKJKAM_02528	502.0	2.3e-183	1.0	1.0	0.969	BlastRules:WP_000067392
contig_46	cds	233190	233600	+	PKJKAM_02529	193.0	9.1e-63	1.0	0.993	0.721	UniRef:UniRef50_A0A8I0MKL9
contig_46	cds	233593	234063	+	PKJKAM_02530	248.0	1.8e-83	0.936	0.820	0.822	UniRef:UniRef50_P0AEV9
contig_46	cds	234090	234899	+	PKJKAM_02531	-	-	-	-	-	-
contig_46	cds	235100	235645	+	PKJKAM_02532	331.0	8.7e-116	0.967	0.931	0.903	UniRef:UniRef50_A0A3P2EL24
contig_46	cds	235791	238031	+	PKJKAM_02533	978.0	0.0	0.987	0.936	0.702	UniRef:UniRef50_A0A447V8T3
contig_46	cds	238128	239261	-	PKJKAM_02534	613.0	5.9e-221	1.042	0.995	0.814	UniRef:UniRef50_P37596
contig_46	cds	239258	240697	-	PKJKAM_02535	876.0	0.0	1.008	1.0	0.861	UniRef:UniRef50_G5GIV7
contig_46	cds	240883	242403	+	PKJKAM_02536	842.0	8.0e-306	1.034	0.880	0.853	UniRef:UniRef50_P37013
contig_46	cds	242400	243365	-	PKJKAM_02537	358.0	7.4e-122	0.997	0.955	0.556	UniRef:UniRef50_A0A0E3U4T5
contig_46	cds	243358	244131	-	PKJKAM_02538	476.0	6.1e-173	1.0	1.0	0.946	BlastRules:WP_000804550
contig_46	cds	244329	244688	-	PKJKAM_02539	226.0	9.2e-76	1.109	0.852	0.902	UniRef:UniRef50_P15081
contig_46	cds	244764	245543	-	PKJKAM_02540	410.0	2.8e-144	1.0	0.932	0.815	UniRef:UniRef50_P05707
contig_46	cds	245555	245917	-	PKJKAM_02541	159.0	1.2e-49	1.0	0.945	0.658	UniRef:UniRef50_A0A0D7LMP5
contig_46	cds	245929	246900	-	PKJKAM_02542	449.0	2.7e-158	1.0	1.025	0.780	UniRef:UniRef50_A0A376L9M1
contig_46	cds	246897	247460	-	PKJKAM_02543	364.0	4.7e-131	1.0	1.0	0.968	BlastRules:WP_000573321
contig_46	cds	247714	248793	+	PKJKAM_02544	617.0	2.1e-222	0.992	0.870	0.840	UniRef:UniRef50_P41052
contig_46	cds	248830	249075	-	PKJKAM_02545	136.0	9.2e-42	0.975	0.840	0.861	UniRef:UniRef50_A0A7L6LEP1
contig_46	cds	249271	249768	+	PKJKAM_02546	200.0	8.2e-65	0.982	1.0	0.648	UniRef:UniRef50_A0AAD2UXF8
contig_46	cds	249853	250914	+	PKJKAM_02547	549.0	1.7e-196	0.935	0.943	0.836	UniRef:UniRef50_A0AA87C387
contig_46	cds	250992	251531	+	PKJKAM_02548	357.0	1.8e-126	1.0	1.0	0.994	UniRef:UniRef50_P33596
contig_46	cds	251767	254397	+	PKJKAM_02549	1367.0	0.0	0.999	0.939	0.793	UniRef:UniRef50_Q8ZBT8
contig_46	cds	254632	254817	+	PKJKAM_02550	108.0	1.2e-33	1.0	1.0	0.951	BlastRules:WP_002209449
contig_46	tRNA	255121	255213	+	PKJKAM_02551	83.4	-	-	-	-	-
contig_46	tRNA	255217	255293	+	PKJKAM_02552	85.1	-	-	-	-	-
contig_46	tRNA	255355	255431	+	PKJKAM_02553	85.1	-	-	-	-	-
contig_46	tRNA	255494	255570	+	PKJKAM_02554	85.1	-	-	-	-	-
contig_46	tRNA	255767	255843	+	PKJKAM_02555	85.1	-	-	-	-	-
contig_46	cds	256073	256639	+	PKJKAM_02556	227.0	1.9e-74	1.027	0.990	0.611	UniRef:UniRef50_A0A085G4E0
contig_46	cds	256636	257061	+	PKJKAM_02557	273.0	7.2e-94	0.993	0.864	0.964	UniRef:UniRef50_H5V5Y4
contig_46	cds	257138	258694	+	PKJKAM_02558	949.0	0.0	1.0	0.917	0.894	UniRef:UniRef50_P0A6W9
contig_46	ncRNA	258704	258776	-	PKJKAM_02559	83.6	2.7e-14	-	-	-	RFAM:RF00078
contig_46	cds	258844	259359	+	PKJKAM_02560	318.0	6.4e-111	1.0	0.859	0.906	UniRef:UniRef50_Q9PN97
contig_46	ncRNA	259382	259556	-	PKJKAM_02561	223.4	2.2e-31	-	-	-	RFAM:RF02073
contig_46	cds	259705	261075	+	PKJKAM_02562	573.0	9.0e-203	1.007	1.018	0.614	UniRef:UniRef50_A7MPW9
contig_46	cds	261124	262662	-	PKJKAM_02563	964.0	0.0	1.0	1.0	0.959	BlastRules:WP_001295176
contig_46	cds	262679	263851	-	PKJKAM_02564	501.0	1.8e-175	1.179	1.0	0.611	UniRef:UniRef50_P27303
contig_46	cds	263978	264508	-	PKJKAM_02565	211.0	1.9e-68	0.960	0.923	0.645	UniRef:UniRef50_A0A1T4N4P6
contig_46	cds	265005	266189	-	PKJKAM_02566	635.0	5.9e-228	0.970	0.825	0.924	UniRef:UniRef50_P76628
contig_46	cds	266354	267349	-	PKJKAM_02567	632.0	1.8e-229	0.985	0.860	0.926	UniRef:UniRef50_Q8ZML1
contig_46	cds	267419	268483	-	PKJKAM_02568	382.0	2.1e-130	0.881	0.825	0.647	UniRef:UniRef50_A0A3N2R1M8
contig_46	cds	268476	269678	-	PKJKAM_02569	735.0	2.3e-267	1.0	0.857	0.950	UniRef:UniRef50_P14175
contig_46	cds	270033	270992	-	PKJKAM_02570	442.0	1.6e-155	0.984	0.978	0.697	UniRef:UniRef50_A0A2I1IMZ3
contig_46	cds	271003	273120	-	PKJKAM_02571	965.0	0.0	1.223	0.980	0.586	UniRef:UniRef50_P9WH75
contig_46	cds	273120	273530	-	PKJKAM_02572	165.0	1.3e-51	0.993	0.894	0.556	UniRef:UniRef50_A0A133ZD35
contig_46	cds	273527	273772	-	PKJKAM_02573	130.0	2.0e-39	1.0	0.942	0.765	UniRef:UniRef50_I2B677
contig_46	cds	274044	274475	-	PKJKAM_02574	164.0	5.0e-51	0.972	0.986	0.568	UniRef:UniRef50_A0A1D9LHG9
contig_46	cds	274564	275898	+	PKJKAM_02575	715.0	3.5e-259	0.998	0.993	0.804	UniRef:UniRef50_A0A6C6Z604
contig_46	cds	275982	276308	-	PKJKAM_02576	152.0	1.1e-47	0.852	0.989	0.859	UniRef:UniRef50_A0A379T9Q4
contig_46	cds	276470	276820	+	PKJKAM_02577	207.0	4.4e-69	0.966	0.982	0.866	UniRef:UniRef50_C5BEX5
contig_46	cds	276855	277304	-	PKJKAM_02578	288.0	2.9e-102	1.0	1.0	1.0	BlastRules:WP_000492669
contig_46	cds	278002	278403	+	PKJKAM_02579	172.0	4.0e-54	0.992	0.825	0.689	UniRef:UniRef50_P18818
contig_46	cds	278493	278672	-	PKJKAM_02580	102.0	5.8e-29	0.881	0.825	0.904	UniRef:UniRef50_A0A379UTP8
contig_46	cds	278751	279278	-	PKJKAM_02581	233.0	2.9e-77	0.994	0.892	0.707	UniRef:UniRef50_B5RDC8
contig_46	cds	279288	279587	-	PKJKAM_02582	139.0	1.9e-42	0.960	0.856	0.747	UniRef:UniRef50_A0A2X2GFC0
contig_46	cds	279770	279928	+	PKJKAM_02583	-	-	-	-	-	-
contig_46	cds	280028	280477	+	PKJKAM_02584	278.0	3.8e-98	1.0	1.0	0.940	BlastRules:WP_000522415
contig_46	cds	280499	281176	-	PKJKAM_02585	385.0	1.0e-135	1.0	0.978	0.858	UniRef:UniRef50_A0A8B6IVD5
contig_46	cds	281218	282618	-	PKJKAM_02586	580.0	2.5e-204	0.972	0.860	0.673	UniRef:UniRef50_A0AA37RPK3
contig_46	cds	282748	284031	-	PKJKAM_02587	668.0	1.6e-242	0.810	1.0	0.997	UniRef:UniRef50_A0A377C5I6
contig_46	cds	284046	285494	-	PKJKAM_02588	828.0	2.8e-303	0.880	0.968	1.0	UniRef:UniRef50_A0A2X1KUK3
contig_46	cds	285516	286784	-	PKJKAM_02589	786.0	1.2e-287	0.929	0.867	1.0	UniRef:UniRef50_P37339
contig_46	cds	286810	287787	-	PKJKAM_02590	441.0	7.3e-155	0.972	0.963	0.671	UniRef:UniRef50_A0A4D6X3P5
contig_46	cds	288090	289604	-	PKJKAM_02591	768.0	5.2e-277	1.119	0.988	0.748	UniRef:UniRef50_K2LWJ3
contig_46	cds	289615	290046	-	PKJKAM_02592	189.0	7.4e-61	0.958	0.820	0.693	UniRef:UniRef50_C7BT73
contig_46	cds	290061	291038	-	PKJKAM_02593	604.0	4.3e-218	0.988	0.819	0.947	UniRef:UniRef50_A0A379WNZ3
contig_46	cds	291193	291867	+	PKJKAM_02594	399.0	6.0e-141	1.0	0.907	0.915	UniRef:UniRef50_P0CL17
contig_46	cds	291854	293269	+	PKJKAM_02595	590.0	6.7e-208	0.987	0.884	0.669	UniRef:UniRef50_Q8ZMM5
contig_46	cds	293402	294415	+	PKJKAM_02596	430.0	4.8e-150	0.985	0.971	0.630	UniRef:UniRef50_A0A2X4V224
contig_46	cds	294508	294621	-	PKJKAM_02597	70.5	4.4e-17	1.0	0.902	0.838	UniRef:UniRef50_S5NI77
contig_46	cds	295137	296033	-	PKJKAM_02598	610.0	1.3e-224	1.0	1.0	0.977	VFDB:VFG002302
contig_46	cds	296327	297256	-	PKJKAM_02599	621.0	1.2e-228	1.0	1.0	0.994	BlastRules:WP_000178733
contig_46	cds	297775	298827	+	PKJKAM_02600	372.0	7.1e-129	1.0	1.0	0.994	BlastRules:WP_001738474
contig_46	cds	299023	299334	+	PKJKAM_02601	162.0	1.2e-51	1.019	0.938	0.733	UniRef:UniRef50_A0A637CPH8
contig_46	cds	299866	302040	+	PKJKAM_02602	894.0	0.0	1.015	0.957	0.626	UniRef:UniRef50_S6BLS3
contig_46	cds	302082	303017	-	PKJKAM_02603	338.0	2.4e-114	0.923	0.867	0.589	UniRef:UniRef50_A0A3N2EU85
contig_46	cds	303049	304293	-	PKJKAM_02604	751.0	4.2e-274	1.0	0.981	0.918	UniRef:UniRef50_A9MG41
contig_46	cds	304403	308059	-	PKJKAM_02605	-	-	0.994	0.988	0.798	NCBIProtein:AUH19662.1
contig_46	cds	308140	309255	-	PKJKAM_02606	-	-	1.0	1.0	0.865	NCBIProtein:EOW04219.1
contig_46	cds	310218	310790	-	PKJKAM_02607	366.0	1.5e-131	1.0	1.0	0.995	BlastRules:WP_000190912
contig_46	cds	310882	312387	+	PKJKAM_02608	516.0	5.6e-179	0.992	1.012	0.732	UniRef:UniRef50_I0LF45
contig_46	cds	312524	312994	+	PKJKAM_02609	-	-	1.0	0.872	0.987	NCBIProtein:AAL21656.1
contig_46	cds	313953	315143	-	PKJKAM_02611	451.0	1.5e-155	1.0	0.867	0.598	UniRef:UniRef50_A0A5R9RA74
contig_46	cds	315124	317304	-	PKJKAM_02612	952.0	0.0	0.931	0.898	0.735	UniRef:UniRef50_A0A6N3B0Z0
contig_46	cds	317301	318710	-	PKJKAM_02613	865.0	2.5e-317	1.030	1.0	0.961	UniRef:UniRef50_A0A085G5N7
contig_46	ncRNA	318429	318773	+	PKJKAM_02614	421.3	2.6e-56	-	-	-	RFAM:RF01395
contig_46	cds	318775	330249	-	PKJKAM_02615	6817.0	0.0	1.0	1.0	0.988	VFDB:VFG052343
contig_46	cds	330869	331396	-	PKJKAM_02616	285.0	2.1e-97	0.920	0.801	0.839	UniRef:UniRef50_P0A832
contig_46	cds	331540	331977	+	PKJKAM_02617	201.0	1.8e-65	0.979	0.826	0.669	UniRef:UniRef50_H2FST7
contig_46	cds	331967	332257	+	PKJKAM_02618	109.0	8.8e-31	0.958	0.836	0.543	UniRef:UniRef50_A0A448Q3Q1
contig_46	cds	332423	332761	-	PKJKAM_02619	148.0	1.5e-45	0.982	0.815	0.664	UniRef:UniRef50_D1P3C6
contig_46	cds	332910	334571	-	PKJKAM_02620	780.0	1.3e-280	1.0	0.939	0.734	UniRef:UniRef50_P05824
contig_46	cds	334657	335535	-	PKJKAM_02621	582.0	9.7e-211	1.0	0.846	1.0	UniRef:UniRef50_P65774
contig_46	cds	335658	336248	+	PKJKAM_02622	310.0	3.5e-107	1.005	0.956	0.863	UniRef:UniRef50_A0A807LAV3
contig_46	cds	336283	336888	-	PKJKAM_02623	382.0	1.1e-134	0.975	0.800	0.959	UniRef:UniRef50_A0A447JE05
contig_46	cds	337009	338250	-	PKJKAM_02624	712.0	2.7e-258	1.075	0.967	0.863	UniRef:UniRef50_P37908
contig_46	cds	338315	339106	-	PKJKAM_02625	398.0	4.2e-139	0.996	0.837	0.756	UniRef:UniRef50_P64432
contig_46	cds	339272	340633	+	PKJKAM_02626	546.0	4.7e-192	1.013	0.998	0.627	UniRef:UniRef50_F7XXX9
contig_46	cds	340886	341134	+	PKJKAM_02627	103.0	6.1e-29	0.963	0.840	0.633	UniRef:UniRef50_Q5QUU8
contig_46	cds	341153	341701	+	PKJKAM_02628	324.0	5.0e-113	1.0	0.968	0.835	UniRef:UniRef50_Q5E7F1
contig_46	cds	341746	342513	+	PKJKAM_02629	327.0	3.4e-111	0.945	0.809	0.635	UniRef:UniRef50_P43912
contig_46	cds	342554	342901	+	PKJKAM_02630	197.0	1.5e-64	1.261	1.0	0.752	UniRef:UniRef50_Q9CLE0
contig_46	cds	343058	344278	-	PKJKAM_02631	567.0	2.3e-201	1.049	0.970	0.702	UniRef:UniRef50_P46139
contig_46	cds	344271	344789	-	PKJKAM_02632	204.0	1.2e-65	0.977	0.875	0.607	UniRef:UniRef50_H5V653
contig_46	cds	345230	346300	+	PKJKAM_02633	677.0	3.6e-249	1.0	1.0	0.961	BlastRules:WP_001168032
contig_46	cds	346310	347431	+	PKJKAM_02634	661.0	8.7e-240	0.928	0.880	0.977	UniRef:UniRef50_Q7CPZ8
contig_46	cds	347489	348397	+	PKJKAM_02635	635.0	5.1e-232	0.997	0.944	0.993	UniRef:UniRef50_P0DOV6
contig_46	cds	348358	349518	-	PKJKAM_02636	658.0	7.5e-238	0.997	0.889	0.870	UniRef:UniRef50_P0A9J8
contig_46	ncRNA-region	349541	349666	-	-	126.6	1.6e-20	-	-	-	RFAM:RF01859
contig_46	cds	349769	350107	-	PKJKAM_02637	218.0	6.2e-73	1.0	0.812	1.0	UniRef:UniRef50_P0AD49
contig_46	cds	350379	351116	-	PKJKAM_02638	286.0	8.6e-96	0.976	0.879	0.615	UniRef:UniRef50_P0AC02
contig_46	cds	351248	352228	+	PKJKAM_02639	616.0	1.2e-223	1.0	0.934	0.933	UniRef:UniRef50_P33643
contig_46	cds	352225	352956	+	PKJKAM_02640	279.0	7.2e-93	0.984	0.863	0.590	UniRef:UniRef50_A0A6M4GWA4
contig_46	ncRNA	352967	353105	+	PKJKAM_02641	125.4	7.0e-23	-	-	-	RFAM:RF02768
contig_46	cds	353086	355659	+	PKJKAM_02642	1201.0	0.0	0.985	0.976	0.726	UniRef:UniRef50_A0A1G6W1U3
contig_46	rRNA	356115	357656	+	PKJKAM_02643	1581.5	6.0e-48	-	-	-	RFAM:RF00177
contig_46	tRNA	357742	357817	+	PKJKAM_02644	66.6	-	-	-	-	-
contig_46	ncRNA	357895	358003	+	PKJKAM_02645	122.4	3.1e-21	-	-	-	RFAM:RF01830
contig_46	rRNA	358011	360916	+	PKJKAM_02646	2882.3	5.0e-06	-	-	-	RFAM:RF02541
contig_46	rRNA	361113	361228	+	PKJKAM_02647	90.3	6.7e-15	-	-	-	RFAM:RF00001
contig_46	cds	361740	362726	+	PKJKAM_02648	617.0	5.5e-224	1.079	1.0	0.915	UniRef:UniRef50_J2UF54
contig_46	cds	362864	363319	+	PKJKAM_02649	157.0	1.8e-47	1.046	0.819	0.525	UniRef:UniRef50_A0A142YLP9
contig_46	cds	363423	364724	+	PKJKAM_02650	738.0	2.7e-269	0.882	0.960	0.995	UniRef:UniRef50_B2TYL0
contig_46	cds	364721	365044	-	PKJKAM_02651	169.0	5.8e-54	1.0	0.922	0.701	UniRef:UniRef50_Q9I630
contig_46	cds	365089	366444	-	PKJKAM_02652	820.0	6.9e-300	0.993	0.928	0.895	UniRef:UniRef50_P23830
contig_46	cds	366559	369219	-	PKJKAM_02653	1734.0	0.0	1.0	1.0	0.997	BlastRules:WP_000082639
contig_46	cds	369273	369953	-	PKJKAM_02654	401.0	2.6e-144	1.0	0.974	0.885	BlastRules:WP_001300438
contig_46	cds	370026	370445	-	PKJKAM_02655	283.0	9.9e-98	1.0	0.813	0.950	UniRef:UniRef50_A0A377A270
contig_47	cds	93	917	+	PKJKAM_02656	-	-	-	-	-	-
contig_47	cds	1033	1722	-	PKJKAM_02657	311.0	1.8e-106	0.952	0.886	0.670	UniRef:UniRef50_A1SUE5
contig_47	cds	2041	2424	+	PKJKAM_02658	216.0	5.3e-72	0.969	0.809	0.886	UniRef:UniRef50_Q6D209
contig_47	cds	2486	3073	-	PKJKAM_02659	361.0	3.1e-127	1.082	1.0	0.910	UniRef:UniRef50_Q8ZMX5
contig_47	cds	3176	4075	+	PKJKAM_02660	448.0	2.5e-158	0.950	0.916	0.768	UniRef:UniRef50_P33634
contig_47	cds	4093	5427	-	PKJKAM_02661	744.0	2.0e-269	0.980	0.855	0.917	UniRef:UniRef50_P21507
contig_47	cds	5557	6294	+	PKJKAM_02662	499.0	1.7e-182	1.0	1.0	0.996	BlastRules:WP_000083343
contig_47	cds	6279	7901	-	PKJKAM_02663	939.0	0.0	0.987	0.882	0.859	UniRef:UniRef50_P10902
contig_47	cds	8326	8901	+	PKJKAM_02664	370.0	4.7e-133	1.0	1.0	1.0	BlastRules:WP_000003307
contig_47	cds	8933	9583	+	PKJKAM_02665	341.0	1.9e-118	1.0	0.889	0.866	UniRef:UniRef50_P0AFX7
contig_47	cds	9583	10539	+	PKJKAM_02666	409.0	7.1e-142	1.066	0.997	0.599	UniRef:UniRef50_D0ZSY7
contig_47	ncRNA	10500	11385	-	PKJKAM_02667	1091.4	1.3e-91	-	-	-	RFAM:RF02746
contig_47	cds	10536	11015	+	PKJKAM_02668	224.0	1.8e-74	1.031	1.0	0.744	UniRef:UniRef50_A9MGW7
contig_47	cds	11267	13066	+	PKJKAM_02669	847.0	2.7e-306	0.992	0.992	0.704	UniRef:UniRef50_A0A2D9XTD1
contig_47	cds	13083	14057	+	PKJKAM_02670	642.0	1.0e-233	1.080	1.0	0.926	UniRef:UniRef50_P00803
contig_47	ncRNA-region	14174	14385	+	-	232.2	1.0e-35	-	-	-	RFAM:RF00552
contig_47	cds	14274	15011	+	PKJKAM_02671	457.0	8.7e-164	0.992	0.957	0.959	UniRef:UniRef50_P0A7Y0
contig_47	cds	15008	15913	+	PKJKAM_02672	402.0	1.8e-139	0.993	0.838	0.662	UniRef:UniRef50_Q8ZD71
contig_47	cds	15925	16653	+	PKJKAM_02673	416.0	5.0e-147	1.116	0.975	0.796	UniRef:UniRef50_P0A7H3
contig_47	cds	16665	17396	+	PKJKAM_02674	317.0	1.1e-107	0.971	0.811	0.699	UniRef:UniRef50_Q8ZCP4
contig_47	cds	17396	17776	+	PKJKAM_02675	232.0	2.4e-78	1.0	0.857	0.921	UniRef:UniRef50_P24224
contig_47	cds	17888	18148	-	PKJKAM_02676	89.0	6.3e-23	0.942	0.853	0.519	UniRef:UniRef50_A0A3D0YX89
contig_47	cds	18201	19112	-	PKJKAM_02677	583.0	1.8e-211	1.0	0.959	0.977	UniRef:UniRef50_Q8ZN21
contig_47	cds	19228	20424	+	PKJKAM_02678	528.0	1.1e-186	1.0	0.961	0.668	UniRef:UniRef50_A0A0T9WM45
contig_47	cds	20446	21363	+	PKJKAM_02679	583.0	1.4e-211	1.039	1.0	0.956	UniRef:UniRef50_A0A564J7J9
contig_47	cds	21402	22250	-	PKJKAM_02680	271.0	2.8e-89	1.0	0.996	0.532	UniRef:UniRef50_A0A376DKG3
contig_47	cds	22366	23259	+	PKJKAM_02681	322.0	2.2e-108	0.993	0.925	0.580	UniRef:UniRef50_Q6D234
contig_47	cds	23270	24631	+	PKJKAM_02682	736.0	2.2e-266	1.004	0.894	0.862	UniRef:UniRef50_A0A2K9P5N7
contig_47	cds	24635	25270	+	PKJKAM_02683	434.0	9.2e-156	1.0	1.0	0.995	UniRef:UniRef50_A0A0J2GTC5
contig_47	cds	25328	25846	+	PKJKAM_02684	193.0	2.0e-61	0.913	0.826	0.624	UniRef:UniRef50_A0A143WTN5
contig_47	cds	25897	27441	-	PKJKAM_02685	764.0	1.4e-275	0.957	0.888	0.756	UniRef:UniRef50_P0AGC5
contig_47	cds	27697	31584	+	PKJKAM_02686	1946.0	0.0	1.005	0.959	0.744	UniRef:UniRef50_Q9KTN2
contig_47	cds	31718	32098	+	PKJKAM_02687	235.0	1.0e-81	0.968	0.917	1.0	IS:ISSen1
contig_47	cds	32269	32952	+	PKJKAM_02688	280.0	2.4e-94	0.952	0.919	0.630	UniRef:UniRef50_M2TLD0
contig_47	ncRNA	33313	33460	+	PKJKAM_02689	148.7	3.5e-27	-	-	-	RFAM:RF00128
contig_47	ncRNA	33314	33498	+	PKJKAM_02690	63.5	6.7e-09	-	-	-	RFAM:RF00083
contig_47	cds	33601	34986	+	PKJKAM_02691	739.0	8.3e-270	0.952	0.924	0.863	BlastRules:WP_001301750
contig_47	cds	35066	35752	+	PKJKAM_02692	372.0	3.6e-131	0.846	0.990	1.0	UniRef:UniRef50_A0A8S0FPQ4
contig_47	cds	35749	37086	+	PKJKAM_02693	827.0	1.3e-305	0.998	1.0	0.950	BlastRules:WP_001295369
contig_47	cds	37163	37501	+	PKJKAM_02694	150.0	4.4e-46	1.027	0.816	0.652	UniRef:UniRef50_A0A2D4VJR3
contig_47	cds	37550	39010	-	PKJKAM_02695	801.0	3.1e-291	0.963	0.918	0.865	UniRef:UniRef50_P39276
contig_47	cds	39066	41210	-	PKJKAM_02696	1372.0	0.0	1.0	0.999	0.923	BlastRules:WP_001295383
contig_47	cds	41293	42624	-	PKJKAM_02697	740.0	5.7e-269	0.993	0.969	0.850	UniRef:UniRef50_A0A097R5I3
contig_47	cds	42985	44529	-	PKJKAM_02698	617.0	1.4e-217	1.058	1.002	0.592	UniRef:UniRef50_P23890
contig_47	cds	44711	45901	-	PKJKAM_02699	701.0	1.6e-254	1.0	0.906	0.854	UniRef:UniRef50_P24232
contig_47	cds	46226	47479	+	PKJKAM_02700	573.0	1.2e-203	1.0	0.977	0.688	UniRef:UniRef50_U2ASI2
contig_47	cds	47675	48814	+	PKJKAM_02701	532.0	8.1e-190	0.823	0.943	0.869	UniRef:UniRef50_A0A656BEX6
contig_47	cds	48809	50086	-	PKJKAM_02702	479.0	2.0e-166	0.991	0.984	0.572	UniRef:UniRef50_A0A4P8YNF5
contig_47	cds	50212	50850	+	PKJKAM_02703	220.0	6.9e-71	0.906	0.850	0.578	UniRef:UniRef50_D4GK73
contig_47	cds	50841	51827	+	PKJKAM_02704	324.0	2.0e-108	1.009	0.991	0.520	UniRef:UniRef50_S5MYT3
contig_47	cds	51828	52841	-	PKJKAM_02705	655.0	2.8e-241	1.0	1.0	0.997	BlastRules:WP_000020685
contig_47	cds	52852	53670	-	PKJKAM_02706	361.0	1.5e-124	0.971	0.907	0.629	UniRef:UniRef50_P26475
contig_47	cds	53674	54717	-	PKJKAM_02707	607.0	1.9e-219	1.063	1.0	0.780	UniRef:UniRef50_P26474
contig_47	cds	54899	55777	-	PKJKAM_02708	413.0	2.9e-144	0.983	0.864	0.679	UniRef:UniRef50_P77538
contig_47	cds	55922	56725	-	PKJKAM_02709	467.0	4.7e-166	1.0	0.840	0.873	UniRef:UniRef50_P0ADG4
contig_47	cds	56844	57575	+	PKJKAM_02710	258.0	2.6e-84	1.004	0.803	0.549	UniRef:UniRef50_R8B1A0
contig_47	cds	57735	58229	+	PKJKAM_02711	169.0	5.6e-52	0.951	0.817	0.564	UniRef:UniRef50_A0A545U8C4
contig_47	ncRNA-region	58301	58408	+	-	126.3	1.5e-24	-	-	-	RFAM:RF01517
contig_47	cds	58410	59624	+	PKJKAM_02712	781.0	1.1e-288	1.0	1.0	0.973	BlastRules:WP_001295373
contig_47	cds	59652	60038	+	PKJKAM_02713	177.0	1.4e-56	0.977	0.947	0.656	UniRef:UniRef50_A0A4P5SR60
contig_47	cds	60067	60390	+	PKJKAM_02714	155.0	2.4e-48	0.981	0.833	0.667	UniRef:UniRef50_B7J5X1
contig_47	cds	60586	61101	+	PKJKAM_02715	186.0	5.1e-59	1.035	0.994	0.588	UniRef:UniRef50_Q7N227
contig_47	cds	61114	62964	+	PKJKAM_02716	1079.0	0.0	0.989	0.839	0.943	UniRef:UniRef50_P0A6Z1
contig_47	cds	62966	63301	+	PKJKAM_02717	157.0	2.8e-49	0.991	0.840	0.627	UniRef:UniRef50_P44428
contig_47	cds	63313	63513	+	PKJKAM_02718	135.0	4.3e-42	1.0	0.846	0.924	UniRef:UniRef50_Q8FF46
contig_47	cds	63760	65043	+	PKJKAM_02719	868.0	0.0	1.0	0.895	1.0	UniRef:UniRef50_P37095
contig_47	cds	64959	65135	-	PKJKAM_02720	120.0	2.3e-36	1.017	1.0	0.983	UniRef:UniRef50_A0A4Z0LFH4
contig_47	cds	65150	65926	+	PKJKAM_02721	282.0	9.5e-94	0.984	0.864	0.579	UniRef:UniRef50_A0A6P1PZI3
contig_47	ncRNA	65930	66225	-	PKJKAM_02722	302.4	2.5e-41	-	-	-	RFAM:RF00126
contig_47	cds	66495	67163	-	PKJKAM_02723	421.0	2.6e-150	1.0	0.987	0.959	UniRef:UniRef50_B5XNK7
contig_47	cds	67205	67429	+	PKJKAM_02724	-	-	-	-	-	-
contig_47	cds	67409	68251	-	PKJKAM_02725	471.0	3.0e-167	0.996	0.835	0.806	UniRef:UniRef50_P31142
contig_47	cds	68460	73394	+	PKJKAM_02726	2711.0	0.0	1.005	0.990	0.819	UniRef:UniRef50_P76578
contig_47	cds	73395	75710	+	PKJKAM_02727	1328.0	0.0	0.848	0.834	0.995	UniRef:UniRef50_A0A379TXW1
contig_47	cds	75866	78244	+	PKJKAM_02728	1308.0	0.0	0.821	1.0	0.988	UniRef:UniRef50_A0A655E2W1
contig_47	cds	78241	78870	+	PKJKAM_02729	385.0	6.5e-136	1.0	0.889	0.833	UniRef:UniRef50_A0A8S7RR40
contig_47	cds	78863	79672	+	PKJKAM_02730	278.0	4.9e-92	1.022	1.004	0.567	UniRef:UniRef50_A9MHK9
contig_47	cds	79672	80535	+	PKJKAM_02731	297.0	2.6e-99	1.0	1.003	0.533	UniRef:UniRef50_A0A1I6CNB3
contig_47	cds	80656	81087	+	PKJKAM_02732	236.0	2.0e-79	0.986	0.839	0.809	UniRef:UniRef50_Q729L7
contig_47	cds	81294	82460	+	PKJKAM_02733	650.0	1.2e-234	0.977	0.879	0.855	UniRef:UniRef50_P36979
contig_47	cds	82752	83756	+	PKJKAM_02734	444.0	9.2e-156	1.030	1.015	0.791	UniRef:UniRef50_A0AAE4DN64
contig_47	cds	83783	84901	+	PKJKAM_02735	529.0	3.2e-189	0.825	1.027	0.915	UniRef:UniRef50_A0A944STP8
contig_47	ncRNA	84901	84992	+	PKJKAM_02736	117.1	1.9e-22	-	-	-	RFAM:RF00371
contig_47	cds	84948	86285	+	PKJKAM_02737	614.0	6.5e-219	0.903	0.872	0.744	UniRef:UniRef50_A0KJ45
contig_47	cds	86299	86919	+	PKJKAM_02738	305.0	1.5e-104	1.0	0.904	0.757	UniRef:UniRef50_P76576
