# Annotated with Bakta
# Software: v1.12.0
# Database: v6.0, light
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_44	cds	284348	285991	+	PKJKAM_01918		hypothetical protein	PFAM:PF00672.30, PFAM:PF02203.21
contig_44	cds	286076	286363	+	PKJKAM_01919		DUF2623 domain-containing protein	SO:0001217, UniRef:UniRef50_A8APN5
contig_44	cds	286553	287671	+	PKJKAM_01920		hydrogenase (acceptor)	SO:0001217, UniRef:UniRef50_A0A0E1NE69
contig_44	cds	287674	288660	+	PKJKAM_01921	hybA	Hydrogenase-2 operon protein HybA	SO:0001217, UniRef:UniRef50_P0AAJ8
contig_44	cds	288650	289828	+	PKJKAM_01922		putative Ni/Fe-hydrogenase 2 b-type cytochrome subunit	SO:0001217, UniRef:UniRef50_P37180
contig_44	cds	289825	291528	+	PKJKAM_01923		Hydrogenase-2 large chain	SO:0001217, UniRef:UniRef50_P0ACE0
contig_44	cds	291528	292022	+	PKJKAM_01924		Hydrogenase-2 component protein	SO:0001217, UniRef:UniRef50_A0A655C4J6
contig_44	cds	292015	292503	+	PKJKAM_01925		Hydrogenase-2 assembly chaperone	SO:0001217, UniRef:UniRef50_A0AA42FMW4
contig_44	cds	292496	292837	+	PKJKAM_01926	hypA	Hydrogenase maturation factor HypA	SO:0001217, UniRef:UniRef50_Q8FEL9
contig_44	cds	292865	293113	+	PKJKAM_01927	hybG	Hydrogenase maturation factor HybG	SO:0001217, UniRef:UniRef50_A0A6L6IPH9
contig_44	cds	293189	294241	+	PKJKAM_01928		Fe/B12 periplasmic-binding domain-containing protein	SO:0001217, UniRef:UniRef50_A0A2I5T6B0
contig_44	cds	294241	294951	+	PKJKAM_01929		Molybdate ABC transporter substrate-binding protein	SO:0001217, UniRef:UniRef50_Q8Z3R4
contig_44	cds	295019	295885	-	PKJKAM_01930	yghU	Disulfide-bond oxidoreductase YghU	SO:0001217, UniRef:UniRef50_A0A2Z4YST1
contig_44	cds	296112	297968	+	PKJKAM_01931		Peptidase C51 domain-containing protein	SO:0001217, UniRef:UniRef50_A9MQL4
contig_44	cds	298638	299696	+	PKJKAM_01932		Methyl-accepting transducer domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0K0HEH7
contig_44	cds	299996	301408	-	PKJKAM_01933		Uronate isomerase	SO:0001217, UniRef:UniRef50_Q8ZM23
contig_44	cds	301420	302892	-	PKJKAM_01934		D-mannonate oxidoreductase	SO:0001217, UniRef:UniRef50_P39160
contig_44	cds	303003	304187	-	PKJKAM_01935		Mannonate dehydratase	SO:0001217, UniRef:UniRef50_P24215
contig_44	cds	304592	305896	+	PKJKAM_01936		Major facilitator superfamily (MFS) profile domain-containing protein	SO:0001217, UniRef:UniRef50_A9MQM5
contig_44	cds	306292	307170	+	PKJKAM_01937		hypothetical protein	
contig_44	cds	307209	308132	+	PKJKAM_01938		Chitooligosaccharide deacetylase	SO:0001217, UniRef:UniRef50_X5Q2L5
contig_44	cds	308858	309340	+	PKJKAM_01939		Type VI secretion system tube protein Hcp	SO:0001217, UniRef:UniRef50_V1GVB2
contig_44	cds	309340	309720	+	PKJKAM_01940	iraD	Anti-adapter protein IraD	SO:0001217, UniRef:UniRef50_A9MQN1
contig_44	cds	309856	311340	-	PKJKAM_01941		Phenylacetaldehyde dehydrogenase	SO:0001217, UniRef:UniRef50_A0A0N0IB14
contig_44	cds	311502	312803	+	PKJKAM_01942		Oxidoreductase	SO:0001217, UniRef:UniRef50_A0A087FKC6
contig_44	cds	312818	313192	+	PKJKAM_01943		(S)-ureidoglycine aminohydrolase cupin domain-containing protein	SO:0001217, UniRef:UniRef50_Q5KQQ1
contig_44	cds	313401	314900	+	PKJKAM_01944		Amino acid permease/ SLC12A domain-containing protein	SO:0001217, UniRef:UniRef50_A0A3M3E457
contig_44	cds	314878	315435	+	PKJKAM_01945		DUF3156 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A4P8SIJ8
contig_44	cds	315540	316223	-	PKJKAM_01946		Monoamine regulon transcriptional regulator	SO:0001217, UniRef:UniRef50_A0A2Z6ELR6
contig_44	ncRNA	316348	316506	+	PKJKAM_01947	STnc300	Salmonella enterica sRNA STnc300	RFAM:RF02070, SO:0000655
contig_44	cds	316735	317919	+	PKJKAM_01948		Serine-type anaerobic sulfatase-maturating enzyme	SO:0001217, UniRef:UniRef50_Q9X758
contig_44	cds	317988	319727	+	PKJKAM_01949		Arylsulfatase	SO:0001217, UniRef:UniRef50_Q9X759
contig_44	cds	319775	320653	-	PKJKAM_01950	ripR	itaconate degradation transcriptional regulator RipR	BlastRules:WP_000423170, BlastRules:WP_002212067, NCBIProtein:EHN9669141.1, SO:0001217, UniRef:UniRef50_A0A0N1EQS0
contig_44	cds	320745	321587	+	PKJKAM_01951		Citrate lyase	SO:0001217, UniRef:UniRef50_A0A2I5HL61
contig_44	cds	321611	322138	+	PKJKAM_01952	maoC	MaoC domain protein	SO:0001217, UniRef:UniRef50_Q0C374
contig_44	cds	322163	323488	+	PKJKAM_01953	ripA	itaconate CoA-transferase RipA/Ict	BlastRules:WP_000982337, BlastRules:WP_161597823, EC:2.8.3.-, SO:0001217, UniRef:UniRef50_A0A379TUK0
contig_44	cds	323553	323933	+	PKJKAM_01954		Biphenyl-2,3-diol 1,2-dioxygenase III-related protein	SO:0001217, UniRef:UniRef50_A0A0R2H6W6
contig_44	cds	324340	324633	+	PKJKAM_01955	tacA2	Antitoxin TacA2	SO:0001217, UniRef:UniRef50_P0DXX4
contig_44	cds	324630	325121	+	PKJKAM_01956		tRNA-acetylating toxin 2	SO:0001217, UniRef:UniRef50_A0A0F6BAH9
contig_44	cds	325208	325906	+	PKJKAM_01957		hypothetical protein	SO:0001217, UniRef:UniRef50_A0AAN1A6P9
contig_44	cds	326049	327749	-	PKJKAM_01958		C2H2-type domain-containing protein	SO:0001217, UniRef:UniRef50_A0A291E090
contig_44	cds	327746	329659	-	PKJKAM_01959		HEAT repeat domain-containing protein	SO:0001217, UniRef:UniRef50_A0A737H056
contig_44	cds	329685	329840	+	PKJKAM_01960		hypothetical protein	
contig_44	ncRNA	330034	330121	+	PKJKAM_01961	C4	C4 antisense RNA	RFAM:RF01695, SO:0000644
contig_44	cds	330174	330635	+	PKJKAM_01962		Ash family protein	SO:0001217, UniRef:UniRef50_A0A250B600
contig_44	cds	330632	330871	+	PKJKAM_01963		Ner winged helix-turn-helix DNA-binding domain-containing protein	SO:0001217, UniRef:UniRef50_D1P255
contig_44	cds	330964	331629	-	PKJKAM_01964		hypothetical protein	PFAM:PF13614.12
contig_45	ncRNA	179	268	-	PKJKAM_01965	PssrA	Plasmid-encoded Shigella sRNA A	RFAM:RF02797, SO:0000655
contig_45	cds	248	1510	-	PKJKAM_01966	ftsA	Cell division protein FtsA	SO:0001217, UniRef:UniRef50_P0ABH0
contig_45	cds	1507	2337	-	PKJKAM_01967	ftsQ	Cell division protein FtsQ	SO:0001217, UniRef:UniRef50_P06136
contig_45	cds	2339	3259	-	PKJKAM_01968		D-alanine--D-alanine ligase B	SO:0001217, UniRef:UniRef50_P07862
contig_45	cds	3252	4727	-	PKJKAM_01969		UDP-N-acetylmuramate--L-alanine ligase	SO:0001217, UniRef:UniRef50_P17952
contig_45	cds	4846	5913	-	PKJKAM_01970		UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase	SO:0001217, UniRef:UniRef50_Q8ZIE9
contig_45	cds	5910	7154	-	PKJKAM_01971	ftsW	putative peptidoglycan glycosyltransferase FtsW	SO:0001217, UniRef:UniRef50_Q493Q2
contig_45	cds	7154	8470	-	PKJKAM_01972		UDP-N-acetylmuramoylalanine--D-glutamate ligase	SO:0001217, UniRef:UniRef50_Q8ZRU4
contig_45	cds	8473	9555	-	PKJKAM_01973		Phospho-N-acetylmuramoyl-pentapeptide-transferase	SO:0001217, UniRef:UniRef50_P0A6W3
contig_45	cds	9549	10907	-	PKJKAM_01974		UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase	SO:0001217, UniRef:UniRef50_P11880
contig_45	cds	10904	12391	-	PKJKAM_01975		UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase	SO:0001217, UniRef:UniRef50_Q8ZRU7
contig_45	cds	12378	14144	-	PKJKAM_01976	ftsI	peptidoglycan glycosyltransferase FtsI	BlastRules:WP_000642196, EC:3.4.16.4, SO:0001217, UniRef:UniRef50_P0AD68
contig_45	cds	14160	14525	-	PKJKAM_01977	ftsL	Cell division protein FtsL	SO:0001217, UniRef:UniRef50_Q7CR84
contig_45	cds	14522	15463	-	PKJKAM_01978		Ribosomal RNA small subunit methyltransferase H	SO:0001217, UniRef:UniRef50_P60390
contig_45	cds	15465	15923	-	PKJKAM_01979	mraZ	Transcriptional regulator MraZ	SO:0001217, UniRef:UniRef50_C5B9E7
contig_45	cds	16529	17533	-	PKJKAM_01980		Catabolite repressor/activator	SO:0001217, UniRef:UniRef50_A1JJI2
contig_45	cds	17817	18311	-	PKJKAM_01981		Acetolactate synthase isozyme 3 small subunit	SO:0001217, UniRef:UniRef50_P00894
contig_45	cds	18311	20035	-	PKJKAM_01982		Acetolactate synthase isozyme 3 large subunit	SO:0001217, UniRef:UniRef50_P00893
contig_45	cds	20357	21301	-	PKJKAM_01983	leuO	putative HTH-type transcriptional regulator LeuO	SO:0001217, UniRef:UniRef50_P46924
contig_45	ncRNA-region	21944	22091	+			Leucine operon leader	RFAM:RF00512, SO:0000140
contig_45	sorf	21958	22044	+	PKJKAM_01984		leu operon leader peptide	SO:0001217, UniRef:UniRef50_P03062
contig_45	cds	22132	23703	+	PKJKAM_01985		2-isopropylmalate synthase	SO:0001217, UniRef:UniRef50_P15875
contig_45	cds	23703	24794	+	PKJKAM_01986		3-isopropylmalate dehydrogenase	SO:0001217, UniRef:UniRef50_P56933
contig_45	cds	24797	26197	+	PKJKAM_01987		3-isopropylmalate dehydratase large subunit	SO:0001217, UniRef:UniRef50_P0A6A6
contig_45	cds	26208	26813	+	PKJKAM_01988		3-isopropylmalate dehydratase small subunit	SO:0001217, UniRef:UniRef50_K6YGU8
contig_45	ncRNA	27058	27296	-	PKJKAM_01989	sgrS	SgrS RNA	RFAM:RF00534, SO:0000655
contig_45	cds	27149	27271	-	PKJKAM_01990	sgrT	Inhibitor of glucose uptake transporter SgrT	SO:0001217, UniRef:UniRef50_A0A0J1LLN9
contig_45	cds	27364	29022	+	PKJKAM_01991		Putative substrate-binding protein	SO:0001217, UniRef:UniRef50_A0A377KCN3
contig_45	ncRNA-region	29069	29168	+			TPP riboswitch aptamer (THI element)	RFAM:RF00059, SO:0000035
contig_45	cds	29200	30183	+	PKJKAM_01992		Thiamine-binding periplasmic protein	SO:0001217, UniRef:UniRef50_A0A0U5LKV3
contig_45	cds	30159	31769	+	PKJKAM_01993	thiP	Thiamine transport system permease protein ThiP	SO:0001217, UniRef:UniRef50_A0A8I1W5K3
contig_45	cds	31753	32460	+	PKJKAM_01994		Thiamine ABC transporter ATP-binding protein	SO:0001217, UniRef:UniRef50_A0A318MR91
contig_45	cds	32499	33266	-	PKJKAM_01995	yabI	DedA family inner membrane protein YabI	SO:0001217, UniRef:UniRef50_A0A377TMN9
contig_45	cds	33385	34230	-	PKJKAM_01996		Arabinose operon regulatory protein	SO:0001217, UniRef:UniRef50_A0A090V0Z5
contig_45	cds	34571	36280	+	PKJKAM_01997		Ribulokinase	SO:0001217, UniRef:UniRef50_A0A4P0XR93
contig_45	cds	36291	37793	+	PKJKAM_01998		L-arabinose isomerase	SO:0001217, UniRef:UniRef50_P08202
contig_45	cds	37934	38629	+	PKJKAM_01999	araD	L-ribulose-5-phosphate 4-epimerase AraD	SO:0001217, UniRef:UniRef50_P08203
contig_45	cds	38635	39054	-	PKJKAM_02000		DUF4751 domain-containing protein	SO:0001217, UniRef:UniRef50_S5NAE8
contig_45	cds	39572	40192	+	PKJKAM_02001		DUF218 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A6C6YWV0
contig_45	cds	40236	42587	+	PKJKAM_02002		DNA polymerase II	SO:0001217, UniRef:UniRef50_P21189
contig_45	cds	42761	45667	+	PKJKAM_02003	rapA	RNA polymerase-associated protein RapA	SO:0001217, UniRef:UniRef50_P60240
contig_45	cds	45679	46338	+	PKJKAM_02004	rluA	Dual-specificity RNA pseudouridine synthase RluA	SO:0001217, UniRef:UniRef50_P0AA37
contig_45	cds	46433	47245	-	PKJKAM_02005	djlA	Co-chaperone protein DjlA	SO:0001217, UniRef:UniRef50_Q74Q30
contig_45	cds	47499	49859	+	PKJKAM_02006	lptD	LPS-assembly protein LptD	SO:0001217, UniRef:UniRef50_B4F2H9
contig_45	cds	49913	50323	+	PKJKAM_02007		hypothetical protein	PFAM:PF09312.16, PFAM:PF13623.11, PFAM:PF13624.11
contig_45	cds	50406	51203	+	PKJKAM_02008		hypothetical protein	PFAM:PF00639.27, PFAM:PF13145.12, PFAM:PF13616.12
contig_45	cds	51203	52192	+	PKJKAM_02009		4-hydroxythreonine-4-phosphate dehydrogenase	SO:0001217, UniRef:UniRef50_P58719
contig_45	cds	52189	53010	+	PKJKAM_02010		Ribosomal RNA small subunit methyltransferase A	SO:0001217, UniRef:UniRef50_P06992
contig_45	cds	53013	53390	+	PKJKAM_02011	apaG	Protein ApaG	SO:0001217, UniRef:UniRef50_Q56017
contig_45	cds	53401	54249	+	PKJKAM_02012		Bis(5'-nucleosyl)-tetraphosphatase, symmetrical	SO:0001217, UniRef:UniRef50_C4L9L6
contig_45	cds	54355	54834	-	PKJKAM_02013		Dihydrofolate reductase	SO:0001217, UniRef:UniRef50_Q6D0D5
contig_45	cds	55033	56895	-	PKJKAM_02014	kefC	Glutathione-regulated potassium-efflux system protein KefC	SO:0001217, UniRef:UniRef50_P03819
contig_45	cds	56888	57418	-	PKJKAM_02015	kefF	Glutathione-regulated potassium-efflux system ancillary protein KefF	SO:0001217, UniRef:UniRef50_Q8ZRW3
contig_45	cds	57972	59861	-	PKJKAM_02016		Choline-sulfatase	SO:0001217, UniRef:UniRef50_A0A5E4TG07
contig_45	cds	60759	61049	+	PKJKAM_02017		YdgH/BhsA/McbA-like domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0H3GT82
contig_45	cds	61273	61695	-	PKJKAM_02018		hypothetical protein	
contig_45	cds	61989	62219	-	PKJKAM_02019		Lipoprotein	SO:0001217, UniRef:UniRef50_A0A0J8YCG2
contig_45	cds	62308	63648	-	PKJKAM_02020	yaaU	Putative metabolite transport protein YaaU	SO:0001217, UniRef:UniRef50_P31679
contig_45	ncRNA	63688	63770	+	PKJKAM_02021	naRNA4	Nucleoid-associated noncoding RNA 4 (CssrE)	RFAM:RF02564, SO:0000655
contig_45	cds	63795	64082	-	PKJKAM_02022		Ferredoxin-like protein	SO:0001217, UniRef:UniRef50_A0A120M097
contig_45	cds	64079	65365	-	PKJKAM_02023	fixC	Protein FixC	SO:0001217, UniRef:UniRef50_A0A6A8QPB3
contig_45	cds	65415	66356	-	PKJKAM_02024	fixB	Protein FixB	SO:0001217, UniRef:UniRef50_P31574
contig_45	cds	66372	67142	-	PKJKAM_02025	fixA	Protein FixA	SO:0001217, UniRef:UniRef50_A0A2X4TIQ2
contig_45	cds	67623	69140	+	PKJKAM_02026		L-carnitine/gamma-butyrobetaine antiporter	SO:0001217, UniRef:UniRef50_P31553
contig_45	cds	69175	70317	+	PKJKAM_02027		Crotonobetainyl-CoA reductase	SO:0001217, UniRef:UniRef50_P60584
contig_45	cds	70429	71646	+	PKJKAM_02028		L-carnitine CoA-transferase	SO:0001217, UniRef:UniRef50_P31572
contig_45	cds	71709	73262	+	PKJKAM_02029		Crotonobetaine/carnitine--CoA ligase	SO:0001217, UniRef:UniRef50_P31552
contig_45	cds	73316	74101	+	PKJKAM_02030		Carnitinyl-CoA dehydratase	SO:0001217, UniRef:UniRef50_P31551
contig_45	cds	74211	74807	+	PKJKAM_02031	caiE	Carnitine operon protein CaiE	SO:0001217, UniRef:UniRef50_A0A376W173
contig_45	cds	74885	75280	-	PKJKAM_02032		hypothetical protein	
contig_45	cds	75554	78781	-	PKJKAM_02033		Carbamoyl phosphate synthase large chain	SO:0001217, UniRef:UniRef50_P00968
contig_45	cds	78800	79948	-	PKJKAM_02034		Carbamoyl phosphate synthase small chain	SO:0001217, UniRef:UniRef50_P0A6F1
contig_45	cds	80565	80852	+	PKJKAM_02035		hypothetical protein	
contig_45	ncRNA-region	80895	80972	-			ABC transporter regulator	RFAM:RF02551, SO:0005836
contig_45	cds	80978	81799	-	PKJKAM_02036		4-hydroxy-tetrahydrodipicolinate reductase	SO:0001217, UniRef:UniRef50_Q2NVY2
contig_45	cds	81979	82887	-	PKJKAM_02037		2-(5''-triphosphoribosyl)-3'-dephosphocoenzyme-A synthase	SO:0001217, UniRef:UniRef50_B7LWM0
contig_45	cds	82865	83416	-	PKJKAM_02038		Apo-citrate lyase phosphoribosyl-dephospho-CoA transferase	SO:0001217, UniRef:UniRef50_B7LWL8
contig_45	cds	83416	84936	-	PKJKAM_02039		Citrate lyase alpha chain	SO:0001217, UniRef:UniRef50_P75726
contig_45	cds	84947	85816	-	PKJKAM_02040		Citrate lyase subunit beta	SO:0001217, UniRef:UniRef50_P17725
contig_45	cds	85813	86106	-	PKJKAM_02041		Citrate lyase acyl carrier protein	SO:0001217, UniRef:UniRef50_B7LVP5
contig_45	cds	86136	87179	-	PKJKAM_02042		[citrate (Pro-3S)-lyase] ligase	SO:0001217, UniRef:UniRef50_A0A379WFG3
contig_45	cds	87424	88764	+	PKJKAM_02043	citS	citrate/sodium symporter CitS	BlastRules:WP_000183602, BlastRules:WP_004151375, SO:0001217, UniRef:UniRef50_P31602
contig_45	cds	88923	89162	+	PKJKAM_02044		putative oxaloacetate decarboxylase gamma chain	SO:0001217, UniRef:UniRef50_A0A379UMS0
contig_45	cds	89179	90948	+	PKJKAM_02045		Oxaloacetate decarboxylase alpha subunit	SO:0001217, UniRef:UniRef50_A0A379XLB9
contig_45	cds	90964	92265	+	PKJKAM_02046		Oxaloacetate decarboxylase beta chain	SO:0001217, UniRef:UniRef50_P13156
contig_45	cds	92361	94019	+	PKJKAM_02047	citA	Sensor histidine kinase CitA	SO:0001217, UniRef:UniRef50_P52687
contig_45	cds	94021	94728	+	PKJKAM_02048	citB	Transcriptional regulatory protein CitB	SO:0001217, UniRef:UniRef50_P52688
contig_45	cds	94729	95649	-	PKJKAM_02049	rihC	Non-specific ribonucleoside hydrolase RihC	SO:0001217, UniRef:UniRef50_P22564
contig_45	cds	95665	96867	-	PKJKAM_02050		Nitrite reductase	SO:0001217, UniRef:UniRef50_M7RH86
contig_45	ncRNA	96890	97021	-	PKJKAM_02051	STnc30	Salmonella enterica conserved region STnc30	RFAM:RF02048, SO:0000655
contig_45	cds	97067	98017	-	PKJKAM_02052		4-hydroxy-3-methylbut-2-enyl diphosphate reductase	SO:0001217, UniRef:UniRef50_P62623
contig_45	cds	98020	98469	-	PKJKAM_02053		Peptidyl-prolyl cis-trans isomerase	SO:0001217, UniRef:UniRef50_A0A376DLB2
contig_45	cds	98624	99124	-	PKJKAM_02054		Lipoprotein signal peptidase	SO:0001217, UniRef:UniRef50_Q9KU46
contig_45	cds	99124	101958	-	PKJKAM_02055		Isoleucine--tRNA ligase	SO:0001217, UniRef:UniRef50_Q8ZIM0
contig_45	cds	102003	102941	-	PKJKAM_02056		Riboflavin biosynthesis protein	SO:0001217, UniRef:UniRef50_Q7N8X3
contig_45	cds	103285	103494	-	PKJKAM_02057		Lipoprotein	SO:0001217, UniRef:UniRef50_C5B7M1
contig_45	cds	103989	105362	+	PKJKAM_02058		Major facilitator superfamily (MFS) profile domain-containing protein	SO:0001217, UniRef:UniRef50_A0A6C6YXS9
contig_45	cds	105402	107441	+	PKJKAM_02059		Uncharacterized family 31 glucosidase ORF2	SO:0001217, UniRef:UniRef50_Q01336
contig_45	cds	107496	108389	-	PKJKAM_02060	nhaR	Transcriptional activator protein NhaR	SO:0001217, UniRef:UniRef50_P0A9G2
contig_45	cds	108457	109623	-	PKJKAM_02061	nhaA	Na(+)/H(+) antiporter NhaA	SO:0001217, UniRef:UniRef50_A8G9L0
contig_45	cds	109786	111501	-	PKJKAM_02062		Arylsulfotransferase N-terminal domain-containing protein	SO:0001217, UniRef:UniRef50_A9MR51
contig_45	cds	111619	112875	-	PKJKAM_02063		Cytoplasmic protein	SO:0001217, UniRef:UniRef50_A9MR52
contig_45	cds	112900	114090	-	PKJKAM_02064		Putative arylsulfatase regulatory protein	SO:0001217, UniRef:UniRef50_A0A084ZQX2
contig_45	cds	114189	115682	-	PKJKAM_02065		Arylsulfatase	SO:0001217, UniRef:UniRef50_A0A237NMI4
contig_45	cds	116279	117040	+	PKJKAM_02066		Outer membrane/exported protein	SO:0001217, UniRef:UniRef50_A9MR55
contig_45	cds	117148	118710	+	PKJKAM_02067		5'-Nucleotidase C-terminal domain-containing protein	SO:0001217, UniRef:UniRef50_A9MR56
contig_45	cds	118756	120474	-	PKJKAM_02068		Arylsulfotransferase N-terminal domain-containing protein	SO:0001217, UniRef:UniRef50_A9MR51
contig_45	cds	120997	121437	+	PKJKAM_02069		OmpR/PhoB-type domain-containing protein	SO:0001217, UniRef:UniRef50_A9MR58
contig_45	cds	121445	122449	-	PKJKAM_02070		HTH lysR-type domain-containing protein	SO:0001217, UniRef:UniRef50_A9MR59
contig_45	cds	122819	123268	+	PKJKAM_02071		OmpR/PhoB-type domain-containing protein	SO:0001217, UniRef:UniRef50_A9MR60
contig_45	cds	123368	123655	-	PKJKAM_02072		Type 1 fimbrial protein	SO:0001217, UniRef:UniRef50_A0A764GR16
contig_45	cds	123694	124539	-	PKJKAM_02073		Thioredoxin domain-containing protein	SO:0001217, UniRef:UniRef50_A0AAN3RST5
contig_45	cds	124603	125334	-	PKJKAM_02074	bcfG	fimbrial chaperone BcfG	BlastRules:WP_001135039, SO:0001217, UniRef:UniRef50_A0A6D2GD24
contig_45	cds	125300	125818	-	PKJKAM_02075		hypothetical protein	PFAM:PF00419.26
contig_45	cds	125834	126379	-	PKJKAM_02076		Fimbrial-type adhesion domain-containing protein	SO:0001217, UniRef:UniRef50_A9MR65
contig_45	cds	126380	127387	-	PKJKAM_02077		Fimbrial-type adhesion domain-containing protein	SO:0001217, UniRef:UniRef50_A9MR66
contig_45	cds	127388	130009	-	PKJKAM_02078	bcfC	fimbrial usher BcfC	BlastRules:WP_001245864, SO:0001217, UniRef:UniRef50_A0A5U2F4X5
contig_45	cds	130014	130700	-	PKJKAM_02079	bcfB	fimbrial biogenesis chaperone BcfB	BlastRules:WP_000742551, SO:0001217, UniRef:UniRef50_A9MR68
contig_45	cds	130801	131343	-	PKJKAM_02080		Fimbrial-type adhesion domain-containing protein	SO:0001217, UniRef:UniRef50_A9MR69
contig_45	cds	131773	132477	-	PKJKAM_02081	iprA	IprA winged helix-turn-helix domain-containing protein	SO:0001217, UniRef:UniRef50_E3G2G5
contig_45	cds	132758	135754	-	PKJKAM_02082		Putative hydroxymethyltransferase	SO:0001217, UniRef:UniRef50_A0A3S4FS72
contig_45	cds	135846	137945	-	PKJKAM_02083		chitinase	SO:0001217, UniRef:UniRef50_A0A0L0AFP7
contig_45	cds	138326	138769	+	PKJKAM_02084		Transcriptional regulator	SO:0001217, UniRef:UniRef50_Q8ZS10
contig_45	cds	138786	139319	+	PKJKAM_02085		hypothetical protein	PFAM:PF05838.17, PFAM:PF09374.15
contig_45	cds	139379	139723	-	PKJKAM_02086		Phage holin family protein	SO:0001217, UniRef:UniRef50_A0A0H3FW56
contig_45	cds	139850	140797	-	PKJKAM_02087		HTH lysR-type domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0L0AFF1
contig_45	cds	140991	141131	+	PKJKAM_02088		hypothetical protein	
contig_45	cds	141078	142217	-	PKJKAM_02089	dnaJ	Chaperone protein DnaJ	SO:0001217, UniRef:UniRef50_A0A4R1HEE6
contig_45	ncRNA	142218	142292	-	PKJKAM_02090	tpke11	tpke11	RFAM:RF02031, SO:0000655
contig_45	cds	142303	144219	-	PKJKAM_02091	dnaK	Chaperone protein DnaK	SO:0001217, UniRef:UniRef50_P43736
contig_45	cds	144568	144972	+	PKJKAM_02092		hypothetical protein	
contig_45	cds	145008	145721	+	PKJKAM_02093	yaaW	UPF0174 protein YaaW	SO:0001217, UniRef:UniRef50_P58316
contig_45	cds	145871	146437	+	PKJKAM_02094	yaaH	Inner membrane protein YaaH	SO:0001217, UniRef:UniRef50_A0A8S0G258
contig_45	cds	146494	147084	-	PKJKAM_02095	mogA	Molybdenum cofactor biosynthesis protein MogA	SO:0001217, UniRef:UniRef50_A0A0A2Z689
contig_45	cds	147195	148148	-	PKJKAM_02096		transaldolase B	BlastRules:WP_000130175, SO:0001217, UniRef:UniRef50_P45055
contig_45	cds	148417	149847	+	PKJKAM_02097	yaaJ	Uncharacterized transporter YaaJ	SO:0001217, UniRef:UniRef50_P30143
contig_45	cds	149926	150699	+	PKJKAM_02098		UPF0246 protein GN242_17910	SO:0001217, UniRef:UniRef50_A0A6I6EGM8
contig_45	cds	150793	152079	-	PKJKAM_02099		Threonine synthase	SO:0001217, UniRef:UniRef50_Q89AR5
contig_45	cds	152083	153012	-	PKJKAM_02100		Homoserine kinase	SO:0001217, UniRef:UniRef50_Q493S9
contig_45	cds	153014	155476	-	PKJKAM_02101		Bifunctional aspartokinase/homoserine dehydrogenase 1	SO:0001217, UniRef:UniRef50_P00561
contig_45	ncRNA-region	155502	155622	-			Threonine operon leader	RFAM:RF00506, SO:0000140
contig_45	sorf	155558	155644	-	PKJKAM_02102		thr operon leader peptide	SO:0001217, UniRef:UniRef50_Q7CRA3
contig_45	cds	155837	156523	-	PKJKAM_02103	lasT	Uncharacterized tRNA/rRNA methyltransferase LasT	SO:0001217, UniRef:UniRef50_P37005
contig_45	cds	157159	157875	+	PKJKAM_02104	arcA	Aerobic respiration control protein ArcA	SO:0001217, UniRef:UniRef50_P0A9Q1
contig_45	cds	158142	158456	+	PKJKAM_02105		Periplasmic protein	SO:0001217, UniRef:UniRef50_A0A5Y0MLR5
contig_45	cds	158841	159512	+	PKJKAM_02106	iprA	IprA winged helix-turn-helix domain-containing protein	SO:0001217, UniRef:UniRef50_A0A6D1JFJ7
contig_45	cds	159851	160396	+	PKJKAM_02107		Fimbrial protein	SO:0001217, UniRef:UniRef50_A0A0F5B9S0
contig_45	cds	160467	161150	+	PKJKAM_02108	sthA	fimbrial biogenesis chaperone SthA	BlastRules:WP_000680512, SO:0001217, UniRef:UniRef50_A0A3Z3FW79
contig_45	cds	161196	163733	+	PKJKAM_02109		Fimbrial usher protein	SO:0001217, UniRef:UniRef50_Q8ZJU1
contig_45	cds	163751	164308	+	PKJKAM_02110		Fimbrial subunit	SO:0001217, UniRef:UniRef50_Q8ZJU2
contig_45	cds	164349	165434	+	PKJKAM_02111	sthE	fimbrial major subunit SthE	BlastRules:WP_001253768, SO:0001217, UniRef:UniRef50_Q8ZJU3
contig_45	cds	165492	166841	-	PKJKAM_02112	creD	Cell envelope integrity protein CreD	SO:0001217, UniRef:UniRef50_A0A659R5D8
contig_45	cds	166899	168323	-	PKJKAM_02113	mprB	Signal transduction histidine-protein kinase/phosphatase MprB	SO:0001217, UniRef:UniRef50_A0A655DID4
contig_45	cds	168323	169012	-	PKJKAM_02114	creB	Transcriptional regulatory protein CreB	SO:0001217, UniRef:UniRef50_P08368
contig_45	cds	169025	169513	-	PKJKAM_02115	creA	Protein CreA	SO:0001217, UniRef:UniRef50_A0A1Y6GNS9
