# Annotated with Bakta
# Software: v1.12.0
# Database: v6.0, light
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_2	cds	2867194	2868093	+	ODDLKH_02801	arnD	putative 4-deoxy-4-formamido-L-arabinose-phosphoundecaprenol deformylase ArnD	SO:0001217, UniRef:UniRef50_P76472
contig_2	cds	2868090	2869736	+	ODDLKH_02802	arnE	putative 4-amino-4-deoxy-L-arabinose-phosphoundecaprenol flippase subunit ArnE	SO:0001217, UniRef:UniRef50_Q47377
contig_2	cds	2869733	2870068	+	ODDLKH_02803	arnE	putative 4-amino-4-deoxy-L-arabinose-phosphoundecaprenol flippase subunit ArnE	SO:0001217, UniRef:UniRef50_O52328
contig_2	cds	2870068	2870445	+	ODDLKH_02804	arnF	putative 4-amino-4-deoxy-L-arabinose-phosphoundecaprenol flippase subunit ArnF	SO:0001217, UniRef:UniRef50_P76474
contig_2	cds	2870440	2870697	-	ODDLKH_02805	pmrD	Signal transduction protein PmrD	SO:0001217, UniRef:UniRef50_P37589
contig_2	cds	2870795	2872162	-	ODDLKH_02806		2-succinylbenzoate--CoA ligase	SO:0001217, UniRef:UniRef50_A0A2X3JSZ2
contig_2	cds	2872159	2873121	-	ODDLKH_02807		o-succinylbenzoate synthase	SO:0001217, UniRef:UniRef50_H2IPR6
contig_2	cds	2873121	2873978	-	ODDLKH_02808		1,4-dihydroxy-2-naphthoyl-CoA synthase	SO:0001217, UniRef:UniRef50_P23966
contig_2	cds	2873993	2874751	-	ODDLKH_02809		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase	SO:0001217, UniRef:UniRef50_P37355
contig_2	cds	2874748	2876418	-	ODDLKH_02810		2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase	SO:0001217, UniRef:UniRef50_P17109
contig_2	cds	2876504	2877799	-	ODDLKH_02811		isochorismate synthase	SO:0001217, UniRef:UniRef50_A0A377LYI4
contig_2	cds	2877900	2878205	-	ODDLKH_02812		hypothetical protein	PFAM:PF05957.18
contig_2	cds	2878260	2878721	-	ODDLKH_02813		N-acetyltransferase domain-containing protein	SO:0001217, UniRef:UniRef50_A8ADW6
contig_2	cds	2878782	2879699	+	ODDLKH_02814		ribonuclease BN	BlastRules:WP_000419093, SO:0001217, UniRef:UniRef50_P0A8V0
contig_2	cds	2879765	2880766	+	ODDLKH_02815		Putative chemotaxis signal transduction protein	SO:0001217, UniRef:UniRef50_A0A0U5L3J3
contig_2	cds	2880807	2882588	-	ODDLKH_02816		VWFA domain-containing protein	SO:0001217, UniRef:UniRef50_A0A2P5GWF3
contig_2	cds	2883476	2884933	-	ODDLKH_02817		NADH-quinone oxidoreductase subunit N	SO:0001217, UniRef:UniRef50_P0AFF0
contig_2	cds	2884940	2886469	-	ODDLKH_02818		NADH-quinone oxidoreductase subunit M	SO:0001217, UniRef:UniRef50_A0A7X3LYN1
contig_2	ncRNA	2886536	2886629	+	ODDLKH_02819	AaHKsRNA22	Aggregatibacter sRNA 22	RFAM:RF02902, SO:0000655
contig_2	cds	2886783	2888624	-	ODDLKH_02820		NADH-quinone oxidoreductase subunit L	SO:0001217, UniRef:UniRef50_P33607
contig_2	cds	2888621	2888923	-	ODDLKH_02821		NADH-quinone oxidoreductase subunit K	SO:0001217, UniRef:UniRef50_Q7CQ53
contig_2	cds	2888920	2889474	-	ODDLKH_02822		NADH-quinone oxidoreductase subunit J	SO:0001217, UniRef:UniRef50_A0A6M2B0W2
contig_2	cds	2889485	2890027	-	ODDLKH_02823		NADH-quinone oxidoreductase subunit I 2	SO:0001217, UniRef:UniRef50_Q746T4
contig_2	cds	2890042	2891019	-	ODDLKH_02824		NADH-quinone oxidoreductase subunit H	SO:0001217, UniRef:UniRef50_P0AFD4
contig_2	cds	2891016	2893742	-	ODDLKH_02825		NADH-quinone oxidoreductase subunit G	SO:0001217, UniRef:UniRef50_Q9I0J6
contig_2	cds	2893773	2895110	-	ODDLKH_02826		NADH-quinone oxidoreductase subunit F	SO:0001217, UniRef:UniRef50_A0A1W6KC86
contig_2	cds	2895107	2895607	-	ODDLKH_02827		NADH-quinone oxidoreductase subunit E	SO:0001217, UniRef:UniRef50_A0A346MZV1
contig_2	cds	2895610	2897412	-	ODDLKH_02828		NADH-quinone oxidoreductase subunit C/D	SO:0001217, UniRef:UniRef50_P33599
contig_2	cds	2897499	2898161	-	ODDLKH_02829	nuoB	NADH-quinone oxidoreductase subunit NuoB	BlastRules:WP_000236331, BlastRules:WP_000386733, EC:7.1.1.2, SO:0001217, UniRef:UniRef50_P0AFC7
contig_2	cds	2898177	2898620	-	ODDLKH_02830	nuoA	NADH-quinone oxidoreductase subunit NuoA	BlastRules:WP_000062993, EC:7.1.1.2, SO:0001217, UniRef:UniRef50_P0AFC3
contig_2	cds	2899247	2900185	-	ODDLKH_02831	lysR	LysR family transcriptional regulator	SO:0001217, UniRef:UniRef50_A0A085JH27
contig_2	cds	2901118	2902332	+	ODDLKH_02832	alaA	alanine transaminase AlaA	BlastRules:WP_000074527, EC:2.6.1.2, SO:0001217, UniRef:UniRef50_I7JWI2
contig_2	cds	2902426	2903025	+	ODDLKH_02833		5'-deoxynucleotidase VP0926	SO:0001217, UniRef:UniRef50_Q87R72
contig_2	cds	2903117	2904943	-	ODDLKH_02834		RCK C-terminal domain-containing protein	SO:0001217, UniRef:UniRef50_A3N2S5
contig_2	cds	2905020	2905679	-	ODDLKH_02835		Sugar phosphatase	SO:0001217, UniRef:UniRef50_H3REZ6
contig_2	cds	2905690	2906184	-	ODDLKH_02836	yfbU	UPF0304 protein YfbU	SO:0001217, UniRef:UniRef50_P0A8W8
contig_2	cds	2906267	2906722	-	ODDLKH_02837	yfbV	UPF0208 membrane protein YfbV	SO:0001217, UniRef:UniRef50_P0A8D9
contig_2	cds	2907062	2908264	+	ODDLKH_02838	ackA	acetate kinase	BlastRules:WP_000095689, EC:2.7.2.15, SO:0001217, UniRef:UniRef50_A0A2X3GYA6
contig_2	cds	2908341	2910485	+	ODDLKH_02839		Phosphate acetyltransferase	SO:0001217, UniRef:UniRef50_P0A9M8
contig_2	cds	2910703	2912223	+	ODDLKH_02840	yfcC	Putative basic amino acid antiporter YfcC	SO:0001217, UniRef:UniRef50_P39263
contig_2	cds	2912272	2913225	-	ODDLKH_02841		Transketolase	SO:0001217, UniRef:UniRef50_A0A2J0Q8Z5
contig_2	cds	2913218	2914048	-	ODDLKH_02842		Carbohydrate degradation protein	SO:0001217, UniRef:UniRef50_A0A1A7NVN3
contig_2	cds	2914045	2915436	-	ODDLKH_02843		Ascorbate-specific PTS system EIIC component	SO:0001217, UniRef:UniRef50_A0A6G2UA75
contig_2	cds	2915457	2915729	-	ODDLKH_02844		PTS EIIB type-2 domain-containing protein	SO:0001217, UniRef:UniRef50_D4GMC5
contig_2	cds	2915810	2916253	-	ODDLKH_02845		PTS sugar transporter subunit IIA	SO:0001217, UniRef:UniRef50_A0A0M9ID73
contig_2	cds	2916506	2917525	+	ODDLKH_02846		HTH lacI-type domain-containing protein	SO:0001217, UniRef:UniRef50_A8ADT1
contig_2	cds	2917531	2918085	-	ODDLKH_02847		Putative NUDIX hydrolase	SO:0001217, UniRef:UniRef50_H3RF06
contig_2	cds	2918142	2918693	-	ODDLKH_02848		Phosphoesterase	SO:0001217, UniRef:UniRef50_A0A376FLA7
contig_2	cds	2918749	2919393	-	ODDLKH_02849		Glutathione transferase	SO:0001217, UniRef:UniRef50_A0A3N5DP29
contig_2	cds	2919536	2920183	+	ODDLKH_02850		GSH-dependent disulfide bond oxidoreductase	SO:0001217, UniRef:UniRef50_A0A1Y6GE01
contig_2	cds	2920309	2921202	+	ODDLKH_02851	yfcH	Epimerase family protein yfcH	SO:0001217, UniRef:UniRef50_F4N6V7
contig_2	cds	2921254	2922027	-	ODDLKH_02852	hisP	Histidine/lysine/arginine/ornithine transport ATP-binding protein HisP	SO:0001217, UniRef:UniRef50_P02915
contig_2	cds	2922041	2922748	-	ODDLKH_02853	hisM	histidine ABC transporter permease HisM	BlastRules:WP_000569771, SO:0001217, UniRef:UniRef50_P0A2I7
contig_2	cds	2922745	2923431	-	ODDLKH_02854		ABC transmembrane type-1 domain-containing protein	SO:0001217, UniRef:UniRef50_A7MH46
contig_2	cds	2923612	2924394	-	ODDLKH_02855		Solute-binding protein family 3/N-terminal domain-containing protein	SO:0001217, UniRef:UniRef50_A7MH44
contig_2	cds	2924632	2925414	-	ODDLKH_02856		Solute-binding protein family 3/N-terminal domain-containing protein	SO:0001217, UniRef:UniRef50_A7MH44
contig_2	cds	2925703	2926272	-	ODDLKH_02857	ubiX	Flavin prenyltransferase UbiX	SO:0001217, UniRef:UniRef50_A0A077DBN0
contig_2	cds	2926299	2927705	-	ODDLKH_02858		Amino acid permease/ SLC12A domain-containing protein	SO:0001217, UniRef:UniRef50_A9MJ68
contig_2	cds	2927769	2928872	-	ODDLKH_02859		Ornithine racemase	SO:0001217, UniRef:UniRef50_A0A6P1Q569
contig_2	cds	2928874	2930295	-	ODDLKH_02860		Amino acid permease	SO:0001217, UniRef:UniRef50_S3BNV8
contig_2	cds	2930386	2931783	-	ODDLKH_02861		D-ornithine/D-lysine decarboxylase	SO:0001217, UniRef:UniRef50_Q8ZNC4
contig_2	cds	2931994	2933421	+	ODDLKH_02862		PAS domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0U0X9R1
contig_2	cds	2933457	2934974	-	ODDLKH_02863		Amidophosphoribosyltransferase	SO:0001217, UniRef:UniRef50_A0A522RMJ5
contig_2	cds	2935012	2935500	-	ODDLKH_02864		Colicin V production protein	SO:0001217, UniRef:UniRef50_K2KMZ9
contig_2	cds	2935812	2936486	-	ODDLKH_02865	dedD	Cell division protein DedD	SO:0001217, UniRef:UniRef50_P09549
contig_2	cds	2936476	2937744	-	ODDLKH_02866		Dihydrofolate synthase/folylpolyglutamate synthase	SO:0001217, UniRef:UniRef50_P08192
contig_2	cds	2937812	2938726	-	ODDLKH_02867		Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta	SO:0001217, UniRef:UniRef50_A0A956CXN9
contig_2	cds	2938876	2939535	-	ODDLKH_02868	dedA	DedA family protein	SO:0001217, UniRef:UniRef50_A0A0H3H138
contig_2	cds	2939584	2940396	-	ODDLKH_02869		tRNA pseudouridine synthase A	SO:0001217, UniRef:UniRef50_Q8ZD27
contig_2	cds	2940396	2941409	-	ODDLKH_02870		USG-1 protein	SO:0001217, UniRef:UniRef50_P08390
contig_2	cds	2941477	2942613	-	ODDLKH_02871		Erythronate-4-phosphate dehydrogenase	SO:0001217, UniRef:UniRef50_Q1LTA7
contig_2	cds	2942717	2943718	+	ODDLKH_02872		Flagellar regulator flk	SO:0001217, UniRef:UniRef50_P15286
contig_2	cds	2943715	2944893	-	ODDLKH_02873		Putative transporter protein	SO:0001217, UniRef:UniRef50_G5RYC1
contig_2	cds	2945073	2945447	-	ODDLKH_02874		HTH Mu-type domain-containing protein	SO:0001217, UniRef:UniRef50_A9MJ52
contig_2	cds	2945620	2945868	+	ODDLKH_02875		Ner family transcriptional regulator	SO:0001217, UniRef:UniRef50_F9RKE8
contig_2	cds	2946037	2946405	+	ODDLKH_02876		NlpC/P60 family protein	SO:0001217, UniRef:UniRef50_A0A1X7LQ32
contig_2	cds	2946405	2946923	+	ODDLKH_02877		DUF3828 domain-containing protein	SO:0001217, UniRef:UniRef50_R8WVY9
contig_2	cds	2946990	2947646	-	ODDLKH_02878		CPBP family intramembrane metalloprotease	SO:0001217, UniRef:UniRef50_C0PZY7
contig_2	cds	2947744	2948958	-	ODDLKH_02879		3-oxoacyl-[acyl-carrier-protein] synthase 1	SO:0001217, UniRef:UniRef50_A0A7Y4FGN5
contig_2	cds	2949118	2951118	+	ODDLKH_02880	mnmC	tRNA 5-methylaminomethyl-2-thiouridine biosynthesis bifunctional protein MnmC	SO:0001217, UniRef:UniRef50_Q8ZD36
contig_2	cds	2951170	2951445	-	ODDLKH_02881	yfcL	YfcL family protein	SO:0001217, UniRef:UniRef50_A0A198GD44
contig_2	cds	2951478	2952026	-	ODDLKH_02882		Elongation factor P hydroxylase	SO:0001217, UniRef:UniRef50_L8Y0T5
contig_2	cds	2952026	2952835	-	ODDLKH_02883		putative membrane transporter protein	SO:0001217, UniRef:UniRef50_I2B719
contig_2	cds	2952835	2953659	-	ODDLKH_02884		Penicillin-insensitive murein endopeptidase	SO:0001217, UniRef:UniRef50_A0A0L0AQU3
contig_2	cds	2953663	2954748	-	ODDLKH_02885		Chorismate synthase	SO:0001217, UniRef:UniRef50_Q5E3U6
contig_2	cds	2954784	2955716	-	ODDLKH_02886		Ribosomal protein uL3 glutamine methyltransferase	SO:0001217, UniRef:UniRef50_Q0WDE1
contig_2	cds	2955882	2956433	+	ODDLKH_02887	smrB	Ribosome rescue factor SmrB	SO:0001217, UniRef:UniRef50_P0A8B2
contig_2	cds	2956533	2957018	-	ODDLKH_02888	sixA	Phosphohistidine phosphatase SixA	SO:0001217, UniRef:UniRef50_P76502
contig_2	cds	2957227	2959374	-	ODDLKH_02889		Fatty acid oxidation complex subunit alpha	SO:0001217, UniRef:UniRef50_Q8ZD45
contig_2	cds	2959374	2960684	-	ODDLKH_02890		3-ketoacyl-CoA thiolase	SO:0001217, UniRef:UniRef50_Q8ZD46
contig_2	cds	2960862	2961146	-	ODDLKH_02891		hypothetical protein	
contig_2	cds	2961517	2962824	+	ODDLKH_02892	fadL	long-chain fatty acid transporter FadL	BlastRules:WP_001766332, SO:0001217, UniRef:UniRef50_A0A4U9HPP5
contig_2	cds	2962885	2963640	-	ODDLKH_02893	mlaA	Intermembrane phospholipid transport system lipoprotein MlaA	SO:0001217, UniRef:UniRef50_P76506
contig_2	cds	2963929	2964870	+	ODDLKH_02894		Formate transporter	SO:0001217, UniRef:UniRef50_A0A1Y0L9R0
contig_2	tRNA	2964946	2965020	+	ODDLKH_02895	trnR	tRNA-Arg(cct)	SO:0001036
contig_2	cds	2965177	2966115	-	ODDLKH_02896	pgtE	omptin family outer membrane protease PgtE	BlastRules:WP_000716007, SO:0001217, UniRef:UniRef50_P17811
contig_2	cds	2966155	2966250	+	ODDLKH_02897		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A3S4H9S7
contig_2	cds	2966383	2967633	-	ODDLKH_02898	pgtA	two-component system response regulator PgtA	BlastRules:WP_000930843, SO:0001217, UniRef:UniRef50_P06184
contig_2	cds	2967620	2969626	-	ODDLKH_02899	pgtB	two-component system sensor histidine kinase PgtB	BlastRules:WP_000678496, SO:0001217, UniRef:UniRef50_D1NXK6
contig_2	cds	2969623	2970897	-	ODDLKH_02900	pgtC	phosphoglycerate transport regulator PgtC	BlastRules:WP_000467983, SO:0001217, UniRef:UniRef50_P0A233
contig_2	cds	2971252	2972643	+	ODDLKH_02901	pgtP	phosphoglycerate transporter PgtP	BlastRules:WP_000955748, SO:0001217, UniRef:UniRef50_P12681
contig_2	cds	2972918	2973160	-	ODDLKH_02902		DUF2545 domain-containing protein	SO:0001217, UniRef:UniRef50_A0AA44LGH2
contig_2	cds	2973321	2973434	-	ODDLKH_02903		Transporter	SO:0001217, UniRef:UniRef50_S5NHH7
contig_2	cds	2973682	2974602	+	ODDLKH_02904		Lipid A biosynthesis palmitoleoyltransferase	SO:0001217, UniRef:UniRef50_P0ACV2
contig_2	cds	2975126	2976364	-	ODDLKH_02905		Aminotransferase	SO:0001217, UniRef:UniRef50_A0A2E9GES8
contig_2	cds	2977085	2978050	-	ODDLKH_02906		Glucokinase	SO:0001217, UniRef:UniRef50_P0A6V8
contig_2	cds	2978254	2979489	+	ODDLKH_02907		Chloride channel protein	SO:0001217, UniRef:UniRef50_A0A919I7T6
contig_2	cds	2979509	2981161	-	ODDLKH_02908		Indolepyruvate decarboxylase	SO:0001217, UniRef:UniRef50_A0A4R0G599
contig_2	cds	2981341	2982339	+	ODDLKH_02909		L-glyceraldehyde 3-phosphate reductase	SO:0001217, UniRef:UniRef50_A0A4Y6UQW3
contig_2	cds	2982453	2982779	+	ODDLKH_02910		hypothetical protein	
contig_2	cds	2982840	2984081	-	ODDLKH_02911	mntH	Mn(2+) uptake NRAMP transporter MntH	BlastRules:WP_000131735, SO:0001217, UniRef:UniRef50_B2VDY7
contig_2	cds	2984424	2985626	+	ODDLKH_02912	nupC	nucleoside permease NupC	BlastRules:WP_000376337, BlastRules:WP_003244143, SO:0001217, UniRef:UniRef50_A0A376W8T0
contig_2	cds	2985679	2987868	-	ODDLKH_02913		EAL domain-containing protein	SO:0001217, UniRef:UniRef50_H5UY16
contig_2	tRNA	2988059	2988134	-	ODDLKH_02914	trnA	tRNA-Ala(ggc)	SO:0000254
contig_2	tRNA	2988177	2988252	-	ODDLKH_02915	trnA	tRNA-Ala(ggc)	SO:0000254
contig_2	cds	2988474	2988836	+	ODDLKH_02916	yfeC	Uncharacterized protein YfeC	SO:0001217, UniRef:UniRef50_P0AD37
contig_2	cds	2988859	2989230	+	ODDLKH_02917	yfeD	Uncharacterized protein YfeD	SO:0001217, UniRef:UniRef50_P27238
contig_2	cds	2989284	2990699	-	ODDLKH_02918		Glutamate--tRNA ligase	SO:0001217, UniRef:UniRef50_P04805
contig_2	tRNA	2990958	2991033	+	ODDLKH_02919	trnV	tRNA-Val(tac)	SO:0000273
contig_2	tRNA	2991079	2991154	+	ODDLKH_02920	trnV	tRNA-Val(tac)	SO:0000273
contig_2	tRNA	2991196	2991271	+	ODDLKH_02921	trnV	tRNA-Val(tac)	SO:0000273
contig_2	tRNA	2991276	2991351	+	ODDLKH_02922	trnK	tRNA-Lys(ttt)	SO:0000265
contig_2	cds	2991515	2992399	-	ODDLKH_02923	xapR	HTH-type transcriptional regulator XapR	SO:0001217, UniRef:UniRef50_P23841
contig_2	cds	2992451	2992609	-	ODDLKH_02924	xapX	XapX domain protein	SO:0001217, UniRef:UniRef50_L0M048
contig_2	cds	2992668	2993924	-	ODDLKH_02925	nupG	Nucleoside permease NupG	SO:0001217, UniRef:UniRef50_P0AFF4
contig_2	cds	2993979	2994812	-	ODDLKH_02926		Purine nucleoside phosphorylase 2	SO:0001217, UniRef:UniRef50_P45563
contig_2	cds	2995068	2995829	+	ODDLKH_02927		Ion channel protein Tsx	SO:0001217, UniRef:UniRef50_D3VLA1
contig_2	cds	2995891	2996817	-	ODDLKH_02928	yfeR	Uncharacterized HTH-type transcriptional regulator YfeR	SO:0001217, UniRef:UniRef50_P0ACR7
contig_2	cds	2996907	2997905	+	ODDLKH_02929		Bile acid:sodium symporter	SO:0001217, UniRef:UniRef50_A0A2U1TSW7
contig_2	cds	2997902	2998120	-	ODDLKH_02930		Cytoplasmic protein	SO:0001217, UniRef:UniRef50_U3TTY8
contig_2	cds	2998122	3000137	-	ODDLKH_02931		DNA ligase	SO:0001217, UniRef:UniRef50_C4K4K4
contig_2	cds	3000209	3001195	-	ODDLKH_02932	zipA	Cell division protein ZipA	SO:0001217, UniRef:UniRef50_A0A447PCM5
contig_2	cds	3001427	3002188	+	ODDLKH_02933	cysZ	Sulfate transporter CysZ	SO:0001217, UniRef:UniRef50_J3DCP0
contig_2	cds	3002352	3003323	+	ODDLKH_02934		Cysteine synthase	SO:0001217, UniRef:UniRef50_A0A7X3M018
contig_2	cds	3003707	3003964	+	ODDLKH_02935		Phosphocarrier protein HPr	SO:0001217, UniRef:UniRef50_Q9WXI5
contig_2	cds	3004013	3005740	+	ODDLKH_02936		Phosphoenolpyruvate-protein phosphotransferase	SO:0001217, UniRef:UniRef50_P08839
contig_2	cds	3005781	3006290	+	ODDLKH_02937		PTS glucose transporter subunit IIA	SO:0001217, UniRef:UniRef50_A0AAU6W552
contig_2	cds	3006440	3006679	-	ODDLKH_02938		Cytoplasmic protein	SO:0001217, UniRef:UniRef50_A0A0H3FJN8
contig_2	cds	3006676	3007542	-	ODDLKH_02939		Pyridoxine/pyridoxal/pyridoxamine kinase	SO:0001217, UniRef:UniRef50_P40191
contig_2	cds	3007625	3008917	+	ODDLKH_02940	ptsJ	Transcriptional regulator PtsJ	SO:0001217, UniRef:UniRef50_A0A081M3T4
contig_2	cds	3008932	3009651	+	ODDLKH_02941	yfeJ	Putative glutamine amidotransferase-like protein YfeJ	SO:0001217, UniRef:UniRef50_P40194
contig_2	cds	3009728	3010087	+	ODDLKH_02942	yfeK	Uncharacterized protein YfeK	SO:0001217, UniRef:UniRef50_Q47702
contig_2	cds	3010120	3011031	-	ODDLKH_02943		Cysteine synthase B	SO:0001217, UniRef:UniRef50_P16703
contig_2	cds	3011099	3012196	-	ODDLKH_02944	cysA	Sulfate/thiosulfate import ATP-binding protein CysA	SO:0001217, UniRef:UniRef50_P16676
contig_2	cds	3012186	3013061	-	ODDLKH_02945	cysW	Sulphate transport system permease protein CysW	SO:0001217, UniRef:UniRef50_Q7VRT7
contig_2	cds	3013061	3013894	-	ODDLKH_02946	cysT	Sulfate transport system permease protein CysT	SO:0001217, UniRef:UniRef50_P16701
contig_2	cds	3013894	3014910	-	ODDLKH_02947	cysP	thiosulfate/sulfate ABC transporter substrate-binding protein CysP	BlastRules:WP_000290230, SO:0001217, UniRef:UniRef50_P16700
contig_2	cds	3015068	3015859	-	ODDLKH_02948	ucpA	Oxidoreductase UcpA	SO:0001217, UniRef:UniRef50_P37440
contig_2	cds	3015994	3016161	+	ODDLKH_02949		hypothetical protein	
contig_2	cds	3016097	3016996	-	ODDLKH_02950	yfeX	porphyrinogen peroxidase	BlastRules:WP_001350538, EC:4.99.1.1, SO:0001217, UniRef:UniRef50_P76536
contig_2	cds	3017091	3017666	-	ODDLKH_02951		RpoE-regulated lipoprotein	SO:0001217, UniRef:UniRef50_A0A285B764
contig_2	cds	3017728	3018177	-	ODDLKH_02952	yfeZ	Inner membrane protein YfeZ	SO:0001217, UniRef:UniRef50_P76538
contig_2	cds	3018164	3018589	-	ODDLKH_02953		Acetyltransferase EBL_c10900	SO:0001217, UniRef:UniRef50_I2B6P6
contig_2	cds	3018802	3019671	+	ODDLKH_02954		N-acetylmuramoyl-L-alanine amidase	SO:0001217, UniRef:UniRef50_A0A7H4NZ89
contig_2	cds	3019674	3020573	+	ODDLKH_02955		coproporphyrinogen oxidase	SO:0001217, UniRef:UniRef50_A0A836UFR6
contig_2	cds	3020594	3020923	+	ODDLKH_02956		hypothetical protein	
contig_2	cds	3021052	3022329	+	ODDLKH_02957	ypfL	Uncharacterized protein YpfL	SO:0001217, UniRef:UniRef50_Q9ZFU6
contig_2	cds	3022529	3023497	-	ODDLKH_02958	eutR	HTH-type DNA-binding transcriptional activator EutR	SO:0001217, UniRef:UniRef50_Q9ZFU7
contig_2	cds	3023629	3024123	-	ODDLKH_02959	eutK	Ethanolamine utilization microcompartment protein EutK	SO:0001217, UniRef:UniRef50_A0A6L5EAN2
contig_2	cds	3024136	3024795	-	ODDLKH_02960	eutL	Bacterial microcompartment shell protein EutL	SO:0001217, UniRef:UniRef50_P0A1C9
contig_2	cds	3024805	3025701	-	ODDLKH_02961		Ethanolamine ammonia-lyase small subunit	SO:0001217, UniRef:UniRef50_P19265
contig_2	cds	3025720	3027081	-	ODDLKH_02962	eutB	ethanolamine ammonia-lyase subunit alpha	BlastRules:WP_000769961, EC:4.3.1.7, SO:0001217, UniRef:UniRef50_A0A0R3JSK5
contig_2	cds	3027093	3028496	-	ODDLKH_02963	eutA	Ethanolamine ammonia-lyase reactivase EutA	SO:0001217, UniRef:UniRef50_Q9ZFV2
contig_2	cds	3028493	3029719	-	ODDLKH_02964	eutH	Ethanolamine utilization protein EutH	SO:0001217, UniRef:UniRef50_A0A5S9QZN5
contig_2	cds	3029839	3031026	-	ODDLKH_02965	eutG	putative alcohol dehydrogenase EutG	SO:0001217, UniRef:UniRef50_P41795
contig_2	cds	3031016	3031855	-	ODDLKH_02966	eutJ	Ethanolamine utilization protein EutJ	SO:0001217, UniRef:UniRef50_P0A206
contig_2	cds	3031866	3033269	-	ODDLKH_02967	eutE	Acetaldehyde dehydrogenase (acetylating) EutE	SO:0001217, UniRef:UniRef50_P77445
contig_2	cds	3033281	3033568	-	ODDLKH_02968	eutN	Bacterial microcompartment shell vertex protein EutN	SO:0001217, UniRef:UniRef50_P0AEJ8
contig_2	cds	3033681	3033971	-	ODDLKH_02969	pduJ	Bacterial microcompartment shell protein PduJ	SO:0001217, UniRef:UniRef50_H9L478
contig_2	cds	3034012	3035028	-	ODDLKH_02970		Ethanolamine utilization protein	SO:0001217, UniRef:UniRef50_A0A377A3N5
contig_2	cds	3035025	3035828	-	ODDLKH_02971	eutT	Corrinoid adenosyltransferase EutT	SO:0001217, UniRef:UniRef50_Q9ZFV4
contig_2	cds	3035825	3036514	-	ODDLKH_02972		Ethanolamine utilization protein	SO:0001217, UniRef:UniRef50_A0A2X1N9V8
contig_2	cds	3036492	3036971	-	ODDLKH_02973	eutP	putative acetate kinase EutP	SO:0001217, UniRef:UniRef50_P0A208
contig_2	cds	3036984	3037319	-	ODDLKH_02974	eutS	Bacterial microcompartment shell protein EutS	SO:0001217, UniRef:UniRef50_Q9ZFV7
contig_2	cds	3037737	3040016	-	ODDLKH_02975	maeB	NADP-dependent oxaloacetate-decarboxylating malate dehydrogenase	BlastRules:WP_000344297, EC:1.1.1.40, SO:0001217, UniRef:UniRef50_A0A5U0PXU4
contig_2	cds	3040288	3041238	+	ODDLKH_02976		Transaldolase	SO:0001217, UniRef:UniRef50_P45055
contig_2	cds	3041258	3043258	+	ODDLKH_02977		Transketolase	SO:0001217, UniRef:UniRef50_A0A7C5WY53
contig_2	cds	3043321	3043551	-	ODDLKH_02978		Cytoplasmic protein	SO:0001217, UniRef:UniRef50_S5MYK0
contig_2	cds	3043679	3044722	-	ODDLKH_02979		DUF1176 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A830Z484
contig_2	cds	3044847	3045422	-	ODDLKH_02980		GDP-mannose pyrophosphatase	SO:0001217, UniRef:UniRef50_A8ADC6
contig_2	cds	3045626	3046924	+	ODDLKH_02981		Beta-lactamase-related domain-containing protein	SO:0001217, UniRef:UniRef50_A0A9P1JE60
contig_2	cds	3047373	3049334	-	ODDLKH_02982	aegA	Putative oxidoreductase AegA	SO:0001217, UniRef:UniRef50_P37127
contig_2	cds	3049520	3051220	+	ODDLKH_02983	narQ	Nitrate/nitrite sensor protein NarQ	SO:0001217, UniRef:UniRef50_P27896
contig_2	cds	3051405	3054518	+	ODDLKH_02984		Efflux pump membrane transporter	SO:0001217, UniRef:UniRef50_A0A510IXH6
contig_2	ncRNA	3054547	3054640	-	ODDLKH_02985	STnc250	STnc250 Hfq binding RNA	RFAM:RF01409, SO:0000655
contig_2	sorf	3054620	3054679	-	ODDLKH_02986	ypfM	Protein YpfM	SO:0001217, UniRef:UniRef50_A0A6L6IIE5
contig_2	cds	3055092	3055448	+	ODDLKH_02987	arsC	ArsC family reductase	SO:0001217, UniRef:UniRef50_V5TVX2
contig_2	cds	3055452	3056579	+	ODDLKH_02988		Succinyl-diaminopimelate desuccinylase	SO:0001217, UniRef:UniRef50_Q4FU86
contig_2	cds	3056607	3056807	+	ODDLKH_02989		hypothetical protein	
contig_2	cds	3056834	3058852	-	ODDLKH_02990	tmcA	tRNA cytosine(34) acetyltransferase TmcA	BlastRules:WP_000829360, BlastRules:WP_001279831, EC:2.3.1.193, SO:0001217, UniRef:UniRef50_A0A2X4T593
contig_2	cds	3058868	3059731	-	ODDLKH_02991		Neutral zinc metallopeptidase	SO:0001217, UniRef:UniRef50_A0A285B786
contig_2	cds	3059862	3060575	-	ODDLKH_02992		Phosphoribosylaminoimidazole-succinocarboxamide synthase	SO:0001217, UniRef:UniRef50_P0A7D7
