# Annotated with Bakta
# Software: v1.12.0
# Database: v6.0, light
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_5	cds	555283	556260	-	ONMMKP_02441		Elongation factor P--(R)-beta-lysine ligase	SO:0001217, UniRef:UniRef50_Q9Z614
contig_5	cds	556583	558373	+	ONMMKP_02442		Fumarate reductase flavoprotein subunit	SO:0001217, UniRef:UniRef50_A0A377DYK6
contig_5	cds	558366	559100	+	ONMMKP_02443	frdB	fumarate reductase iron-sulfur protein	BlastRules:WP_000829498, EC:1.3.5.1, SO:0001217, UniRef:UniRef50_Q9KNS4
contig_5	cds	559111	559506	+	ONMMKP_02444		Fumarate reductase subunit C	SO:0001217, UniRef:UniRef50_Q8ZIX7
contig_5	cds	559517	559876	+	ONMMKP_02445		Fumarate reductase subunit D	SO:0001217, UniRef:UniRef50_P0A8Q3
contig_5	cds	559988	560521	+	ONMMKP_02446		Outer membrane lipoprotein Blc	SO:0001217, UniRef:UniRef50_A0A8S0G642
contig_5	cds	560538	560855	-	ONMMKP_02447	sugE	quaternary ammonium compound efflux SMR transporter SugE	BlastRules:WP_000118520, SO:0001217, UniRef:UniRef50_P20928
contig_5	ncRNA-region	560877	560921	-			Guanidine-II riboswitch aptamer (mini-ykkC)	RFAM:RF01068, SO:0000035
contig_5	cds	561054	561698	+	ONMMKP_02448	entR	Transcriptional regulatory protein EntR	SO:0001217, UniRef:UniRef50_O69280
contig_5	cds	562178	562744	-	ONMMKP_02449		Elongation factor P	SO:0001217, UniRef:UniRef50_Q8ZIY0
contig_5	cds	562785	563813	+	ONMMKP_02450		L-lysine 2,3-aminomutase	SO:0001217, UniRef:UniRef50_P39280
contig_5	cds	564095	564952	+	ONMMKP_02451	yjeJ	Uncharacterized protein YjeJ	SO:0001217, UniRef:UniRef50_P39279
contig_5	cds	565000	565353	-	ONMMKP_02452		Membrane protein	SO:0001217, UniRef:UniRef50_A0A2X4TKE2
contig_5	cds	565597	567243	-	ONMMKP_02453		Chaperonin GroEL	SO:0001217, UniRef:UniRef50_Q6ARV6
contig_5	cds	567287	567580	-	ONMMKP_02454		Co-chaperonin GroES	SO:0001217, UniRef:UniRef50_P25749
contig_5	cds	567835	569097	+	ONMMKP_02455	yjeH	L-methionine/branched-chain amino acid exporter YjeH	SO:0001217, UniRef:UniRef50_P39277
contig_5	cds	569156	569671	-	ONMMKP_02456	fxsA	UPF0716 protein FxsA	SO:0001217, UniRef:UniRef50_P37147
contig_5	cds	569973	571409	+	ONMMKP_02457		Aspartate ammonia-lyase	SO:0001217, UniRef:UniRef50_A0A4U9HGJ9
contig_5	cds	571524	572825	+	ONMMKP_02458	dcuA	anaerobic C4-dicarboxylate transporter DcuA	BlastRules:WP_000961959, SO:0001217, UniRef:UniRef50_P0ABN5
contig_5	cds	572946	573293	+	ONMMKP_02459	cutA	Divalent-cation tolerance protein CutA	SO:0001217, UniRef:UniRef50_Q6D9J5
contig_5	cds	573269	574972	+	ONMMKP_02460	dsbD	Thiol:disulfide interchange protein DsbD	SO:0001217, UniRef:UniRef50_P36655
contig_5	cds	575009	575584	+	ONMMKP_02461	yjdC	HTH-type transcriptional regulator YjdC	SO:0001217, UniRef:UniRef50_P0ACU7
contig_5	tRNA	575700	575775	+	ONMMKP_02462	trnF	tRNA-Phe(gaa)	SO:0000267
contig_5	oriT	576076	576132	?			origin of transfer	
contig_5	cds	576486	577238	+	ONMMKP_02463		non-specific acid phosphatase	BlastRules:WP_001785756, SO:0001217, UniRef:UniRef50_P26976
contig_5	cds	577381	577914	+	ONMMKP_02464		Mutator family transposase	SO:0001217, UniRef:UniRef50_A0A1E3WM82
contig_5	cds	577976	578266	+	ONMMKP_02465		hypothetical protein	
contig_5	cds	578515	579516	-	ONMMKP_02466		DUF1202 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A3U7MBH8
contig_5	cds	580235	580441	-	ONMMKP_02467		hypothetical protein	
contig_5	cds	581338	582213	+	ONMMKP_02468		HTH araC/xylS-type domain-containing protein	SO:0001217, UniRef:UniRef50_A9MFU3
contig_5	cds	582225	582497	+	ONMMKP_02469		HTH luxR-type domain-containing protein	SO:0001217, UniRef:UniRef50_A9MFU4
contig_5	cds	582574	582909	+	ONMMKP_02470		Bacterial Ig-like domain-containing protein	SO:0001217, UniRef:UniRef50_A0A704RLM2
contig_5	ncRNA	583232	583307	-	ONMMKP_02471	pinT	PinT (STnc440) Hfq binding RNA	RFAM:RF01404, SO:0000655
contig_5	cds	583423	584283	-	ONMMKP_02472	yjiK	Uncharacterized protein YjiK	SO:0001217, UniRef:UniRef50_A0A632U6T3
contig_5	cds	584632	586032	+	ONMMKP_02473		DUF1996 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A2P5GN72
contig_5	cds	586116	586709	-	ONMMKP_02474		Molecular chaperone	SO:0001217, UniRef:UniRef50_Q8Z1N2
contig_5	cds	586785	587558	-	ONMMKP_02475		Dimethyl sulfoxide reductase	SO:0001217, UniRef:UniRef50_A9MFV5
contig_5	cds	587551	588177	-	ONMMKP_02476		Anaerobic dimethyl sulfoxide reductase chain B	SO:0001217, UniRef:UniRef50_P45003
contig_5	cds	588191	588616	-	ONMMKP_02477		hypothetical protein	PFAM:PF01568.27
contig_5	cds	588761	590395	-	ONMMKP_02478		Anaerobic dimethyl sulfoxide reductase chain A	SO:0001217, UniRef:UniRef50_A0A2X3KHN4
contig_5	cds	590489	590620	-	ONMMKP_02479		hypothetical protein	
contig_5	cds	590995	592626	+	ONMMKP_02480		histidine kinase	SO:0001217, UniRef:UniRef50_D4E5B1
contig_5	cds	592623	593342	+	ONMMKP_02481		Transcriptional regulatory protein	SO:0001217, UniRef:UniRef50_A0A1M0QMJ0
contig_5	cds	593659	593925	+	ONMMKP_02482		Cytoplasmic protein	SO:0001217, UniRef:UniRef50_A0A5U4SZL3
contig_5	cds	594072	595412	+	ONMMKP_02483	dcuB	anaerobic C4-dicarboxylate transporter DcuB	BlastRules:WP_000899522, SO:0001217, UniRef:UniRef50_Q6D6Z6
contig_5	cds	595508	597154	+	ONMMKP_02484		Fumarate hydratase class I	SO:0001217, UniRef:UniRef50_A0A5C1MBS7
contig_5	cds	597252	598682	-	ONMMKP_02485		Melibiose permease	SO:0001217, UniRef:UniRef50_P30878
contig_5	cds	598766	600118	-	ONMMKP_02486	melA	alpha-galactosidase	BlastRules:WP_000986601, EC:3.2.1.22, SO:0001217, UniRef:UniRef50_P06720
contig_5	cds	600390	601322	+	ONMMKP_02487		Melibiose operon regulatory protein	SO:0001217, UniRef:UniRef50_P0ACH8
contig_5	cds	601555	603822	+	ONMMKP_02488		Arginine decarboxylase	SO:0001217, UniRef:UniRef50_A0A2X4TLG4
contig_5	cds	604120	604881	+	ONMMKP_02489	adiY	HTH-type transcriptional regulator AdiY	SO:0001217, UniRef:UniRef50_P33234
contig_5	cds	605021	606358	+	ONMMKP_02490		Arginine/agmatine antiporter	SO:0001217, UniRef:UniRef50_P60061
contig_5	cds	606492	608135	+	ONMMKP_02491	eptA	Phosphoethanolamine transferase EptA	SO:0001217, UniRef:UniRef50_P30845
contig_5	cds	608132	608800	+	ONMMKP_02492	pmrA	response regulator PmrA	SO:0001217, UniRef:UniRef50_P36556, VFDB:VFC0301, VFDB:VFG052340
contig_5	cds	608801	609880	+	ONMMKP_02493	pmrB	sensory kinase PmrB	SO:0001217, UniRef:UniRef50_P30844, VFDB:VFC0301, VFDB:VFG052339
contig_5	ncRNA	609881	610046	-	ONMMKP_02494	STnc630	Enterobacterial sRNA STnc630	RFAM:RF02052, SO:0000655
contig_5	cds	609888	609977	-	ONMMKP_02495	pmrR	LpxT activity modulator PmrR	SO:0001217, UniRef:UniRef50_A0A1R0FS77
contig_5	cds	610047	611549	-	ONMMKP_02496		Major facilitator superfamily (MFS) profile domain-containing protein	SO:0001217, UniRef:UniRef50_V2TZ09
contig_5	cds	612017	612352	+	ONMMKP_02497		Alkylphosphonate utilization protein	SO:0001217, UniRef:UniRef50_W5YGA8
contig_5	cds	612472	612915	+	ONMMKP_02498		Glyoxalase/fosfomycin resistance/dioxygenase domain-containing protein	SO:0001217, UniRef:UniRef50_A0A089PXH0
contig_5	cds	613066	613500	+	ONMMKP_02499		Aminoalkylphosphonate N-acetyltransferase	SO:0001217, UniRef:UniRef50_Q8ZKE6
contig_5	cds	613758	614666	+	ONMMKP_02500		Dioxygenase for synthesis of lipid	SO:0001217, UniRef:UniRef50_H9L4A3
contig_5	cds	615021	617168	+	ONMMKP_02501		Formate dehydrogenase-H subunit alpha	SO:0001217, UniRef:UniRef50_A0A2X3KNL3
contig_5	ncRNA-region	615433	615487	+			Selenocysteine insertion sequence 2	RFAM:RF01988, SO:1001268
contig_5	cds	617345	618034	+	ONMMKP_02502	yjcO	Sel1-repeat-containing protein YjcO	SO:0001217, UniRef:UniRef50_P0AF56
contig_5	cds	618192	619502	-	ONMMKP_02503		Proton/glutamate-aspartate symporter	SO:0001217, UniRef:UniRef50_P21345
contig_5	cds	619847	620467	-	ONMMKP_02504	nrfG	Formate-dependent nitrite reductase complex subunit NrfG	SO:0001217, UniRef:UniRef50_A0A2B7LJ99
contig_5	cds	620966	622702	-	ONMMKP_02505		Heme lyase	SO:0001217, UniRef:UniRef50_W0L3S9
contig_5	cds	622695	623651	-	ONMMKP_02506	nrfD	Protein NrfD	SO:0001217, UniRef:UniRef50_P32709
contig_5	cds	623648	624319	-	ONMMKP_02507		Cytochrome c nitrite reductase, Fe-S protein	SO:0001217, UniRef:UniRef50_I3D8T3
contig_5	cds	624316	624882	-	ONMMKP_02508	nrfB	Cytochrome c-type protein NrfB	SO:0001217, UniRef:UniRef50_P0ABL1
contig_5	cds	624994	626430	-	ONMMKP_02509		Cytochrome c-552	SO:0001217, UniRef:UniRef50_P0ABK9
contig_5	cds	626862	628820	+	ONMMKP_02510		Acetyl-coenzyme A synthetase	SO:0001217, UniRef:UniRef50_Q8ZKF6
contig_5	cds	629058	629372	+	ONMMKP_02511		DUF485 domain-containing protein	SO:0001217, UniRef:UniRef50_K2K1S2
contig_5	cds	629369	631018	+	ONMMKP_02512	actP	Cation/acetate symporter ActP	SO:0001217, UniRef:UniRef50_P32705
contig_5	cds	631057	631746	-	ONMMKP_02513	lrgB	LrgB family protein	SO:0001217, UniRef:UniRef50_A0A090UWY2
contig_5	cds	631739	632149	-	ONMMKP_02514		Murein hydrolase exporter	SO:0001217, UniRef:UniRef50_A0A484YDL8
contig_5	cds	632253	633140	+	ONMMKP_02515		HTH lysR-type domain-containing protein	SO:0001217, UniRef:UniRef50_A8AN34
contig_5	cds	633235	634881	-	ONMMKP_02516		Sodium, potassium, lithium and rubidium/H(+) antiporter	SO:0001217, UniRef:UniRef50_A0A379Z6K5
contig_5	cds	635031	636380	-	ONMMKP_02517	ghxP	guanine/hypoxanthine transporter GhxP	BlastRules:WP_000106882, SO:0001217, UniRef:UniRef50_A0A377IZ31
contig_5	cds	636727	637395	-	ONMMKP_02518		Glutathione S-transferase	SO:0001217, UniRef:UniRef50_A0A157NWX7
contig_5	ncRNA	637516	637656	+	ONMMKP_02519	sraL	sraL Hfq binding RNA	RFAM:RF01408, SO:0000655
contig_5	cds	637688	638146	-	ONMMKP_02520	soxR	redox-sensitive transcriptional activator SoxR	BlastRules:WP_000412686, SO:0001217, UniRef:UniRef50_A0A6G6IUC2
contig_5	cds	638233	638556	+	ONMMKP_02521		Transcriptional regulator	SO:0001217, UniRef:UniRef50_A0A089PGV1
contig_5	cds	638544	640145	-	ONMMKP_02522	pdeC	putative cyclic di-GMP phosphodiesterase PdeC	SO:0001217, UniRef:UniRef50_P32701
contig_5	cds	640708	640989	+	ONMMKP_02523	yjcB	YjcB protein	SO:0001217, UniRef:UniRef50_A0A0H3GHM5
contig_5	cds	641267	643333	-	ONMMKP_02524	siiF	SPI-4 type I secretion system protein SiiF	BlastRules:WP_000358566, SO:0001217, UniRef:UniRef50_A9MGM1
contig_5	cds	643373	660058	-	ONMMKP_02525	siiE	non-fimbrial adhesin SiiE	BlastRules:WP_000527217, SO:0001217, UniRef:UniRef50_A0A379QWY4
contig_5	cds	660075	661352	-	ONMMKP_02526	siiD	SPI-4 type I secretion system protein SiiD	BlastRules:WP_001081935, SO:0001217, UniRef:UniRef50_A0A655ERP2
contig_5	cds	661349	662668	-	ONMMKP_02527	siiC	SPI-4 type I secretion system protein SiiC	BlastRules:WP_001541306, SO:0001217, UniRef:UniRef50_A9MGM4
contig_5	cds	662658	664046	-	ONMMKP_02528		MotA/TolQ/ExbB proton channel domain-containing protein	SO:0001217, UniRef:UniRef50_A0A7Z1PNX2
contig_5	cds	664043	664675	-	ONMMKP_02529	siiA	SPI-4 type I secretion system auxiliary protein SiiA	BlastRules:WP_000389233, SO:0001217, UniRef:UniRef50_A0A248KE65
contig_5	ncRNA-region	664758	664795	-			JUMPstart RNA	RFAM:RF01707, SO:0005836
contig_5	cds	665716	666246	-	ONMMKP_02530	ssb1	single-stranded DNA-binding protein SSB1	BlastRules:WP_000168322, SO:0001217, UniRef:UniRef50_P25762
contig_5	cds	666494	669319	+	ONMMKP_02531		UvrABC system protein A	SO:0001217, UniRef:UniRef50_P57979
contig_5	cds	669463	669906	+	ONMMKP_02532		Lipoprotein	SO:0001217, UniRef:UniRef50_A9MGN0
contig_5	cds	669893	670231	+	ONMMKP_02533		Inner membrane protein	SO:0001217, UniRef:UniRef50_A9MGN1
contig_5	cds	670232	670588	-	ONMMKP_02534	yjbR	Uncharacterized protein YjbR	SO:0001217, UniRef:UniRef50_P0AF50
contig_5	cds	670591	671007	-	ONMMKP_02535		Secondary thiamine-phosphate synthase enzyme	SO:0001217, UniRef:UniRef50_A0A2K4X6A9
contig_5	cds	671136	671849	-	ONMMKP_02536		Class B acid phosphatase	SO:0001217, UniRef:UniRef50_Q59544
contig_5	cds	672036	673229	-	ONMMKP_02537	tyrB	aromatic amino acid transaminase	BlastRules:WP_000486903, EC:2.6.1.57, SO:0001217, UniRef:UniRef50_A0A378B534
contig_5	cds	673415	674494	-	ONMMKP_02538		Alanine racemase, biosynthetic	SO:0001217, UniRef:UniRef50_P0A6B4
contig_5	cds	674526	675941	-	ONMMKP_02539	dnaB	Replicative DNA helicase DnaB	SO:0001217, UniRef:UniRef50_P0ACB0
contig_5	cds	676006	676989	+	ONMMKP_02540		Quinone oxidoreductase 1	SO:0001217, UniRef:UniRef50_P28304
contig_5	cds	677164	677406	-	ONMMKP_02541		Phage shock protein G	SO:0001217, UniRef:UniRef50_B2VKD5
contig_5	cds	677574	678572	-	ONMMKP_02542		tRNA-dihydrouridine(20/20a) synthase	SO:0001217, UniRef:UniRef50_P32695
contig_5	cds	678660	679970	-	ONMMKP_02543		Conjugal transfer protein	SO:0001217, UniRef:UniRef50_L0MBG7
contig_5	cds	680217	680732	+	ONMMKP_02544		Zinc uptake regulation protein	SO:0001217, UniRef:UniRef50_C9Y1F8
contig_5	cds	680832	681044	-	ONMMKP_02545	yjbJ	UPF0337 protein YjbJ	SO:0001217, UniRef:UniRef50_A0A485BC09
contig_5	cds	681173	682498	-	ONMMKP_02546		DNA damage-inducible protein F	SO:0001217, UniRef:UniRef50_P28303
contig_5	cds	682677	683285	-	ONMMKP_02547	lexA	LexA repressor	SO:0001217, UniRef:UniRef50_Q6D9I5
contig_5	cds	683394	683762	-	ONMMKP_02548		Diacylglycerol kinase	SO:0001217, UniRef:UniRef50_Q7CPB3
contig_5	cds	683933	686353	+	ONMMKP_02549		Glycerol-3-phosphate acyltransferase	SO:0001217, UniRef:UniRef50_P0A7A7
contig_5	cds	686452	687324	-	ONMMKP_02550		4-hydroxybenzoate octaprenyltransferase	SO:0001217, UniRef:UniRef50_Q15ZT9
contig_5	cds	687338	687835	-	ONMMKP_02551		Chorismate pyruvate-lyase	SO:0001217, UniRef:UniRef50_A0A0F0VL15
contig_5	cds	688016	688933	-	ONMMKP_02552		Maltose operon periplasmic protein	SO:0001217, UniRef:UniRef50_P03841
contig_5	cds	689097	690455	-	ONMMKP_02553		Maltoporin	SO:0001217, UniRef:UniRef50_A0A2P7RBI5
contig_5	cds	690544	691653	-	ONMMKP_02554	malK	Maltose/maltodextrin import ATP-binding protein MalK	SO:0001217, UniRef:UniRef50_P68187
contig_5	cds	692015	693205	+	ONMMKP_02555		Maltose/maltodextrin-binding periplasmic protein	SO:0001217, UniRef:UniRef50_P19576
contig_5	cds	693337	694881	+	ONMMKP_02556		Maltose/maltodextrin transport system permease protein	SO:0001217, UniRef:UniRef50_A0A379YFR7
contig_5	cds	694896	695786	+	ONMMKP_02557	malG	Maltose/maltodextrin transport system permease protein MalG	SO:0001217, UniRef:UniRef50_A0A845SKQ7
contig_5	cds	695952	696362	-	ONMMKP_02558	psiE	Protein PsiE	SO:0001217, UniRef:UniRef50_P0A7C8
contig_5	cds	696505	698601	-	ONMMKP_02559		Lipoprotein	SO:0001217, UniRef:UniRef50_B2VKA7
contig_5	cds	698601	699338	-	ONMMKP_02560	yjbG	Uncharacterized protein YjbG	SO:0001217, UniRef:UniRef50_P32688
contig_5	cds	699335	699973	-	ONMMKP_02561	yjbF	Uncharacterized lipoprotein YjbF	SO:0001217, UniRef:UniRef50_P32687
contig_5	cds	700037	700282	-	ONMMKP_02562		hypothetical protein	
contig_5	ncRNA	700475	700636	+	ONMMKP_02563	STnc430	Enterobacterial sRNA STnc430	RFAM:RF02053, SO:0000655
contig_5	cds	700723	702372	-	ONMMKP_02564		Glucose-6-phosphate isomerase	SO:0001217, UniRef:UniRef50_O25781
contig_5	cds	702717	704066	+	ONMMKP_02565		Aspartokinase	SO:0001217, UniRef:UniRef50_A0A379U5H8
contig_5	cds	704197	704544	-	ONMMKP_02566		DNA-binding protein	SO:0001217, UniRef:UniRef50_A0A1X0YKA7
contig_5	cds	705120	705407	+	ONMMKP_02567		Holin	SO:0001217, UniRef:UniRef50_A0A5Y3MJA4
contig_5	cds	705443	706015	+	ONMMKP_02568		Soluble lytic murein transglycosylase	SO:0001217, UniRef:UniRef50_Q8ZKI8
contig_5	cds	706028	706342	+	ONMMKP_02569		Inner membrane protein	SO:0001217, UniRef:UniRef50_A0A9X0PZZ0
contig_5	cds	706502	706957	+	ONMMKP_02570		Gp37 protein	SO:0001217, UniRef:UniRef50_B7LKZ1
contig_5	cds	706954	707151	+	ONMMKP_02571		Cytoplasmic protein	SO:0001217, UniRef:UniRef50_A0A9X0Q0W5
contig_5	cds	707141	708568	+	ONMMKP_02572		hypothetical protein	PFAM:PF04984.19, PFAM:PF17482.7, SO:0001217, UniRef:UniRef50_U3U6A9
contig_5	cds	708568	709092	+	ONMMKP_02573		Phage major tail tube protein	SO:0001217, UniRef:UniRef50_U3U8B9
contig_5	cds	709144	709461	+	ONMMKP_02574		Phage tail assembly protein	SO:0001217, UniRef:UniRef50_A0A379QRV4
contig_5	cds	709646	712000	+	ONMMKP_02575		Putative phage tail protein	SO:0001217, UniRef:UniRef50_A0A376VPW4
contig_5	cds	712000	712953	+	ONMMKP_02576		Methyl-accepting chemotaxis protein	SO:0001217, UniRef:UniRef50_Q8ZKJ5
contig_5	cds	712953	713162	+	ONMMKP_02577		Tail protein X	SO:0001217, UniRef:UniRef50_A0A0C5E3Z1
contig_5	cds	713150	714193	+	ONMMKP_02578		Phage protein D	SO:0001217, UniRef:UniRef50_A0A4R3VQD7
contig_5	cds	714203	714925	+	ONMMKP_02579		Phage baseplate assembly protein V	SO:0001217, UniRef:UniRef50_A0A482IM78
contig_5	cds	715612	716541	+	ONMMKP_02580		Glycosyltransferase 2-like domain-containing protein	SO:0001217, UniRef:UniRef50_A0A2H2Z5B5
contig_5	cds	716541	718088	+	ONMMKP_02581		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A7H0MG07
contig_5	cds	718252	718611	+	ONMMKP_02582		Putative phage baseplate protein gpW	SO:0001217, UniRef:UniRef50_A0A6P2SE40
contig_5	cds	718602	719717	+	ONMMKP_02583		hypothetical protein	
contig_5	cds	719710	720342	+	ONMMKP_02584		Phage tail protein	SO:0001217, UniRef:UniRef50_Q8ZKK4
contig_5	cds	720345	722111	+	ONMMKP_02585		Phage tail protein	SO:0001217, UniRef:UniRef50_A0A6C8Y9W3
contig_5	cds	722116	722721	+	ONMMKP_02586		DUF4376 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A636VKE2
contig_5	cds	722718	723161	+	ONMMKP_02587		hypothetical protein	
contig_5	cds	723482	723964	+	ONMMKP_02588		Serine acetyltransferase	SO:0001217, UniRef:UniRef50_A0A447TQ20
contig_5	cds	724538	725266	+	ONMMKP_02589		Cytoplasmic protein	SO:0001217, UniRef:UniRef50_B7LKX4
contig_5	cds	725528	726469	+	ONMMKP_02590	panS	ketopantoate/pantoate/pantothenate transporter PanS	BlastRules:WP_000881652, SO:0001217, UniRef:UniRef50_Q8ZKL0
contig_5	cds	726567	726839	+	ONMMKP_02591		DUF3811 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A389MF16
contig_5	cds	726836	727705	-	ONMMKP_02592	rluF	Dual-specificity RNA pseudouridine synthase RluF	SO:0001217, UniRef:UniRef50_Q8ZKL1
contig_5	cds	727752	728291	-	ONMMKP_02593		Nucleoprotein/polynucleotide-associated enzyme	SO:0001217, UniRef:UniRef50_A0A0U5GKZ0
contig_5	cds	728499	729188	+	ONMMKP_02594		Peptidase E	SO:0001217, UniRef:UniRef50_P36936
contig_5	cds	729264	730895	-	ONMMKP_02595	yjbB	Uncharacterized protein YjbB	SO:0001217, UniRef:UniRef50_P0AF43
contig_5	cds	731186	734869	-	ONMMKP_02596		Methionine synthase	SO:0001217, UniRef:UniRef50_P13009
contig_5	cds	735173	735997	+	ONMMKP_02597	iclR	Transcriptional repressor IclR	SO:0001217, UniRef:UniRef50_P16528
contig_5	cds	736067	736936	-	ONMMKP_02598		Inner membrane protein	SO:0001217, UniRef:UniRef50_A0A3T5PKV1
contig_5	cds	737038	738783	-	ONMMKP_02599		Isocitrate dehydrogenase kinase/phosphatase	SO:0001217, UniRef:UniRef50_P51067
contig_5	cds	738885	740189	-	ONMMKP_02600		Isocitrate lyase	SO:0001217, UniRef:UniRef50_B6BQ52
contig_5	cds	740221	741822	-	ONMMKP_02601		Malate synthase	SO:0001217, UniRef:UniRef50_A0A0M0I003
contig_5	cds	742091	743020	-	ONMMKP_02602		Homoserine O-succinyltransferase	SO:0001217, UniRef:UniRef50_Q9KRM5
contig_5	cds	743180	743614	+	ONMMKP_02603	yjaB	Peptidyl-lysine N-acetyltransferase YjaB	SO:0001217, UniRef:UniRef50_P09163
contig_5	rRNA	743909	744024	-	ONMMKP_02604	rrf	5S ribosomal RNA	GO:0003735, GO:0005840, KEGG:K01985, RFAM:RF00001, SO:0000652
contig_5	rRNA	744221	747227	-	ONMMKP_02605	rrl	23S ribosomal RNA	GO:0003735, GO:0005840, KEGG:K01980, RFAM:RF02541, SO:0001001
contig_5	ncRNA	747235	747341	-	ONMMKP_02606	StyR-44	Salmonella enterica Typhi npcRNA 44	RFAM:RF01830, SO:0000655
contig_5	tRNA	747419	747494	-	ONMMKP_02607	trnE	tRNA-Glu(ttc)	SO:0000259
contig_5	rRNA	747580	749121	-	ONMMKP_02608	rrs	16S ribosomal RNA	GO:0003735, GO:0005840, KEGG:K01977, RFAM:RF00177, SO:0001000
contig_5	cds	749745	751334	+	ONMMKP_02609	purH	Bifunctional purine biosynthesis protein PurH	SO:0001217, UniRef:UniRef50_P15639
contig_5	cds	751350	752639	+	ONMMKP_02610		Phosphoribosylamine--glycine ligase	SO:0001217, UniRef:UniRef50_P15640
contig_5	cds	752636	753961	-	ONMMKP_02611		Two-component system response regulator	SO:0001217, UniRef:UniRef50_A0A3S4KDD1
contig_5	cds	753967	755553	-	ONMMKP_02612	zraS	Sensor histidine kinase ZraS	SO:0001217, UniRef:UniRef50_P14377
contig_5	cds	755618	756073	+	ONMMKP_02613		Zinc resistance-associated protein	SO:0001217, UniRef:UniRef50_A0A484Y856
contig_5	cds	756115	756807	-	ONMMKP_02614	yjaH	Uncharacterized protein YjaH	SO:0001217, UniRef:UniRef50_P32681
contig_5	cds	756819	757091	-	ONMMKP_02615		DNA-binding protein HU-beta	SO:0001217, UniRef:UniRef50_A0A090ASH9
contig_5	cds	757278	757868	-	ONMMKP_02616		DUF416 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A6L2ZL37
contig_5	cds	757910	758581	-	ONMMKP_02617		Endonuclease V	SO:0001217, UniRef:UniRef50_I2BE02
contig_5	cds	758591	759655	-	ONMMKP_02618		Uroporphyrinogen decarboxylase	SO:0001217, UniRef:UniRef50_A9KCZ5
contig_5	cds	759696	760469	-	ONMMKP_02619	nudC	NAD-capped RNA hydrolase NudC	SO:0001217, UniRef:UniRef50_P32664
contig_5	cds	760562	761050	+	ONMMKP_02620		Regulator of sigma D	SO:0001217, UniRef:UniRef50_P0AFX4
contig_5	cds	761414	763309	+	ONMMKP_02621		Phosphomethylpyrimidine synthase	SO:0001217, UniRef:UniRef50_Q6G477
contig_5	cds	763309	763944	+	ONMMKP_02622		Thiamine-phosphate synthase	SO:0001217, UniRef:UniRef50_A0A097QY13
contig_5	cds	763937	764695	+	ONMMKP_02623	thiF	Thiazole biosynthesis adenylyltransferase ThiF	SO:0001217, UniRef:UniRef50_A0A8S0FGV7
contig_5	cds	764878	765648	+	ONMMKP_02624	thiG	thiazole synthase	BlastRules:WP_000944065, BlastRules:WP_000944073, EC:2.8.1.10, SO:0001217, UniRef:UniRef50_A0AAN0S2Q0
contig_5	cds	765645	766778	+	ONMMKP_02625	thiH	2-iminoacetate synthase ThiH	SO:0001217, UniRef:UniRef50_A0A7T3X3R1
contig_5	cds	766999	768009	-	ONMMKP_02626	sseK1	type III secretion system effector SseK1, Arginine N-Glycosyltransferase	SO:0001217, UniRef:UniRef50_B7UNX3, VFDB:VFC0086, VFDB:VFG004016
contig_5	cds	768317	768751	+	ONMMKP_02627		Cytoplasmic protein	SO:0001217, UniRef:UniRef50_B5RFJ8
contig_5	cds	768753	769034	-	ONMMKP_02628		Inner membrane protein	SO:0001217, UniRef:UniRef50_A0A657G0Q6
contig_5	cds	769121	773344	-	ONMMKP_02629		DNA-directed RNA polymerase subunit beta'	SO:0001217, UniRef:UniRef50_Q65W40
contig_5	cds	773421	777449	-	ONMMKP_02630		DNA-directed RNA polymerase subunit beta	SO:0001217, UniRef:UniRef50_P0A8V2
contig_5	ncRNA	777701	777762	-	ONMMKP_02631	P26	Pseudomonas sRNA P26	RFAM:RF00630, SO:0000655
contig_5	cds	777767	778132	-	ONMMKP_02632		Large ribosomal subunit protein bL12	SO:0001217, UniRef:UniRef50_P0A7K2
contig_5	cds	778199	778696	-	ONMMKP_02633		50S ribosomal protein L10	SO:0001217, UniRef:UniRef50_A0A485B5U9
contig_5	cds	779112	779816	-	ONMMKP_02634		Large ribosomal subunit protein uL1	SO:0001217, UniRef:UniRef50_P0A7L0
contig_5	cds	779820	780248	-	ONMMKP_02635		Large ribosomal subunit protein uL11	SO:0001217, UniRef:UniRef50_P10055
contig_5	cds	780406	780951	-	ONMMKP_02636	nusG	Transcription termination/antitermination protein NusG	SO:0001217, UniRef:UniRef50_A0A4Q3YN90
contig_5	cds	780953	781336	-	ONMMKP_02637	secE	Protein translocase subunit SecE	SO:0001217, UniRef:UniRef50_P0AG96
contig_5	cds	781566	782750	-	ONMMKP_02638		Elongation factor Tu 1	SO:0001217, UniRef:UniRef50_P0CE47
contig_5	tRNA	782866	782941	-	ONMMKP_02639	trnT	tRNA-Thr(ggt)	SO:0000270
contig_5	tRNA	782948	783022	-	ONMMKP_02640	trnG	tRNA-Gly(tcc)	SO:0000260
