# Annotated with Bakta
# Software: v1.12.0
# Database: v6.0, light
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	2368912	2369970	-	LNHIMF_02395		Regulatory protein ada	SO:0001217, UniRef:UniRef50_P26189
contig_1	cds	2370054	2371106	-	LNHIMF_02396		FAD:protein FMN transferase	SO:0001217, UniRef:UniRef50_P0AB85
contig_1	cds	2371221	2372357	-	LNHIMF_02397		Outer membrane porin C 2	SO:0001217, UniRef:UniRef50_A0A4P7TME1
contig_1	ncRNA	2372690	2372783	+	LNHIMF_02398	micF	MicF RNA	RFAM:RF00033, SO:0000655
contig_1	cds	2373086	2375755	+	LNHIMF_02399	rcsD	Phosphotransferase RcsD	SO:0001217, UniRef:UniRef50_P39838
contig_1	cds	2375772	2376422	+	LNHIMF_02400	rcsB	transcriptional regulator RcsB	SO:0001217, UniRef:UniRef50_A0A085U4S6, VFDB:VFC0301, VFDB:VFG049018
contig_1	cds	2376525	2379371	-	LNHIMF_02401		hypothetical protein	PFAM:PF00072.30, PFAM:PF00512.31, PFAM:PF02518.31, PFAM:PF09456.16
contig_1	cds	2379489	2382125	-	LNHIMF_02402		DNA gyrase subunit A	SO:0001217, UniRef:UniRef50_Q89AS3
contig_1	cds	2382535	2383737	-	LNHIMF_02403		Mandelate racemase/muconate lactonizing enzyme C-terminal domain-containing protein	SO:0001217, UniRef:UniRef50_R9M212
contig_1	cds	2383752	2385077	-	LNHIMF_02404		Permease	SO:0001217, UniRef:UniRef50_A0A7D8EKC4
contig_1	cds	2385316	2385621	+	LNHIMF_02405		hypothetical protein	PFAM:PF00392.27
contig_1	cds	2385644	2386012	+	LNHIMF_02406		hypothetical protein	PFAM:PF07729.17
contig_1	cds	2386095	2386823	+	LNHIMF_02407		Ubiquinone biosynthesis O-methyltransferase	SO:0001217, UniRef:UniRef50_A8H499
contig_1	cds	2387179	2389464	+	LNHIMF_02408		Ribonucleoside-diphosphate reductase 1 subunit alpha	SO:0001217, UniRef:UniRef50_P00452
contig_1	cds	2389577	2390707	+	LNHIMF_02409		Ribonucleoside-diphosphate reductase 1 subunit beta	SO:0001217, UniRef:UniRef50_P69924
contig_1	cds	2390707	2390961	+	LNHIMF_02410	yfaE	ferredoxin-like diferric-tyrosyl radical cofactor maintenance protein YfaE	BlastRules:WP_000135040, SO:0001217, UniRef:UniRef50_A0A379AE24
contig_1	cds	2390963	2391268	-	LNHIMF_02411		hypothetical protein	
contig_1	cds	2391265	2392179	-	LNHIMF_02412		Permease	SO:0001217, UniRef:UniRef50_A0A379STQ8
contig_1	cds	2392313	2393191	+	LNHIMF_02413		Transcriptional regulator	SO:0001217, UniRef:UniRef50_A0A1M0D660
contig_1	cds	2393307	2394377	-	LNHIMF_02414		glycerophosphodiester phosphodiesterase	SO:0001217, UniRef:UniRef50_A0A248ZWH1
contig_1	cds	2394382	2395740	-	LNHIMF_02415		Glycerol-3-phosphate transporter	SO:0001217, UniRef:UniRef50_P37948
contig_1	cds	2396013	2397641	+	LNHIMF_02416		Glycerol-3-phosphate dehydrogenase	SO:0001217, UniRef:UniRef50_A0AAP2BEL7
contig_1	cds	2397631	2398890	+	LNHIMF_02417		Anaerobic glycerol-3-phosphate dehydrogenase subunit B	SO:0001217, UniRef:UniRef50_P13033
contig_1	cds	2398887	2400077	+	LNHIMF_02418		Anaerobic glycerol-3-phosphate dehydrogenase subunit C	SO:0001217, UniRef:UniRef50_P0A996
contig_1	ncRNA	2400080	2400359	-	LNHIMF_02419	isrH	isrH Hfq binding RNA	RFAM:RF01391, SO:0000655
contig_1	cds	2400503	2401525	+	LNHIMF_02420	sseL	SPI-2 type III secretion system effector deubiquitinase SseL	BlastRules:WP_001017745, BlastRules:WP_014343870, SO:0001217, UniRef:UniRef50_Q8ZNG2
contig_1	cds	2401759	2401935	-	LNHIMF_02421		hypothetical protein	
contig_1	cds	2401941	2402744	-	LNHIMF_02422		2-keto-3-deoxy-L-rhamnonate aldolase	SO:0001217, UniRef:UniRef50_P76469
contig_1	cds	2402770	2404059	-	LNHIMF_02423		Major facilitator superfamily (MFS) profile domain-containing protein	SO:0001217, UniRef:UniRef50_S2VMA0
contig_1	cds	2404115	2405320	-	LNHIMF_02424		L-rhamnonate dehydratase	SO:0001217, UniRef:UniRef50_P77215
contig_1	cds	2405334	2406116	-	LNHIMF_02425	rhmR	Uncharacterized HTH-type transcriptional regulator RhmR	SO:0001217, UniRef:UniRef50_P77732
contig_1	cds	2406366	2407562	-	LNHIMF_02426		CinA-like protein	SO:0001217, UniRef:UniRef50_A0A6N3QNB9
contig_1	cds	2407677	2408243	-	LNHIMF_02427	yfaZ	Outer membrane protein YfaZ	SO:0001217, UniRef:UniRef50_P76471
contig_1	cds	2408498	2408923	+	LNHIMF_02428	nudI	Nucleoside triphosphatase NudI	SO:0001217, UniRef:UniRef50_B7LM80
contig_1	cds	2408969	2409574	-	LNHIMF_02429	pmrG	lipopolysaccharide core heptose(II)-phosphate phosphatase	BlastRules:WP_000879248, EC:3.1.3.-, SO:0001217, UniRef:UniRef50_A8A2B9
contig_1	cds	2409873	2411012	+	LNHIMF_02430		UDP-4-amino-4-deoxy-L-arabinose--oxoglutarate aminotransferase	SO:0001217, UniRef:UniRef50_Q4KC84
contig_1	cds	2411015	2411998	+	LNHIMF_02431		Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase	SO:0001217, UniRef:UniRef50_P77757
contig_1	cds	2411995	2413977	+	LNHIMF_02432	arnA	Bifunctional polymyxin resistance protein ArnA	SO:0001217, UniRef:UniRef50_P77398
contig_1	cds	2413974	2414873	+	LNHIMF_02433	arnD	putative 4-deoxy-4-formamido-L-arabinose-phosphoundecaprenol deformylase ArnD	SO:0001217, UniRef:UniRef50_P76472
contig_1	cds	2414870	2416516	+	LNHIMF_02434	arnE	putative 4-amino-4-deoxy-L-arabinose-phosphoundecaprenol flippase subunit ArnE	SO:0001217, UniRef:UniRef50_Q47377
contig_1	cds	2416513	2416848	+	LNHIMF_02435	arnE	putative 4-amino-4-deoxy-L-arabinose-phosphoundecaprenol flippase subunit ArnE	SO:0001217, UniRef:UniRef50_O52328
contig_1	cds	2416848	2417225	+	LNHIMF_02436	arnF	putative 4-amino-4-deoxy-L-arabinose-phosphoundecaprenol flippase subunit ArnF	SO:0001217, UniRef:UniRef50_P76474
contig_1	cds	2417220	2417477	-	LNHIMF_02437	pmrD	Signal transduction protein PmrD	SO:0001217, UniRef:UniRef50_P37589
contig_1	cds	2417575	2418942	-	LNHIMF_02438		2-succinylbenzoate--CoA ligase	SO:0001217, UniRef:UniRef50_A0A2X3JSZ2
contig_1	cds	2418939	2419901	-	LNHIMF_02439		o-succinylbenzoate synthase	SO:0001217, UniRef:UniRef50_H2IPR6
contig_1	cds	2419901	2420758	-	LNHIMF_02440		1,4-dihydroxy-2-naphthoyl-CoA synthase	SO:0001217, UniRef:UniRef50_P23966
contig_1	cds	2420773	2421531	-	LNHIMF_02441		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase	SO:0001217, UniRef:UniRef50_P37355
contig_1	cds	2421528	2423198	-	LNHIMF_02442		2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase	SO:0001217, UniRef:UniRef50_P17109
contig_1	cds	2423284	2424579	-	LNHIMF_02443		isochorismate synthase	SO:0001217, UniRef:UniRef50_A0A377LYI4
contig_1	cds	2424680	2424985	-	LNHIMF_02444		hypothetical protein	PFAM:PF05957.18
contig_1	cds	2425040	2425501	-	LNHIMF_02445		N-acetyltransferase domain-containing protein	SO:0001217, UniRef:UniRef50_A8ADW6
contig_1	cds	2425562	2426479	+	LNHIMF_02446		ribonuclease BN	BlastRules:WP_000419093, SO:0001217, UniRef:UniRef50_P0A8V0
contig_1	cds	2426545	2427549	+	LNHIMF_02447		Putative chemotaxis signal transduction protein	SO:0001217, UniRef:UniRef50_A0A0U5L3J3
contig_1	cds	2427690	2429147	-	LNHIMF_02448		NADH-quinone oxidoreductase subunit N	SO:0001217, UniRef:UniRef50_P0AFF0
contig_1	cds	2429154	2430683	-	LNHIMF_02449		NADH-quinone oxidoreductase subunit M	SO:0001217, UniRef:UniRef50_A0A379S0D4
contig_1	cds	2430760	2432601	-	LNHIMF_02450		NADH-quinone oxidoreductase subunit L	SO:0001217, UniRef:UniRef50_P33607
contig_1	cds	2432598	2432900	-	LNHIMF_02451		NADH-quinone oxidoreductase subunit K	SO:0001217, UniRef:UniRef50_Q7CQ53
contig_1	cds	2432897	2433451	-	LNHIMF_02452		NADH-quinone oxidoreductase subunit J	SO:0001217, UniRef:UniRef50_A0A6M2B0W2
contig_1	cds	2433462	2434004	-	LNHIMF_02453		NADH-quinone oxidoreductase subunit I 2	SO:0001217, UniRef:UniRef50_Q746T4
contig_1	cds	2434019	2434996	-	LNHIMF_02454		NADH-quinone oxidoreductase subunit H	SO:0001217, UniRef:UniRef50_P0AFD4
contig_1	cds	2434993	2437719	-	LNHIMF_02455		NADH-quinone oxidoreductase subunit G	SO:0001217, UniRef:UniRef50_Q9I0J6
contig_1	cds	2437750	2439087	-	LNHIMF_02456		NADH-quinone oxidoreductase subunit F	SO:0001217, UniRef:UniRef50_P31979
contig_1	cds	2439084	2439584	-	LNHIMF_02457		NADH-quinone oxidoreductase subunit E	SO:0001217, UniRef:UniRef50_A0A346MZV1
contig_1	cds	2439587	2441389	-	LNHIMF_02458		NADH-quinone oxidoreductase subunit C/D	SO:0001217, UniRef:UniRef50_P33599
contig_1	cds	2441476	2442138	-	LNHIMF_02459	nuoB	NADH-quinone oxidoreductase subunit NuoB	BlastRules:WP_000236331, BlastRules:WP_000386733, EC:7.1.1.2, SO:0001217, UniRef:UniRef50_P0AFC7
contig_1	cds	2442154	2442597	-	LNHIMF_02460	nuoA	NADH-quinone oxidoreductase subunit NuoA	BlastRules:WP_000062993, EC:7.1.1.2, SO:0001217, UniRef:UniRef50_P0AFC3
contig_1	cds	2443224	2444162	-	LNHIMF_02461	lysR	LysR family transcriptional regulator	SO:0001217, UniRef:UniRef50_A0A085JH27
contig_1	cds	2445094	2446308	+	LNHIMF_02462	alaA	alanine transaminase AlaA	BlastRules:WP_000074527, EC:2.6.1.2, SO:0001217, UniRef:UniRef50_I7JWI2
contig_1	cds	2446402	2447001	+	LNHIMF_02463		5'-deoxynucleotidase VP0926	SO:0001217, UniRef:UniRef50_Q87R72
contig_1	cds	2447093	2448919	-	LNHIMF_02464		RCK C-terminal domain-containing protein	SO:0001217, UniRef:UniRef50_A3N2S5
contig_1	cds	2448996	2449655	-	LNHIMF_02465		Sugar phosphatase	SO:0001217, UniRef:UniRef50_H3REZ6
contig_1	cds	2449666	2450160	-	LNHIMF_02466	yfbU	UPF0304 protein YfbU	SO:0001217, UniRef:UniRef50_P0A8W8
contig_1	cds	2450243	2450698	-	LNHIMF_02467	yfbV	UPF0208 membrane protein YfbV	SO:0001217, UniRef:UniRef50_P0A8D9
contig_1	cds	2451038	2452240	+	LNHIMF_02468	ackA	acetate kinase	BlastRules:WP_000095689, EC:2.7.2.15, SO:0001217, UniRef:UniRef50_A0A2X3GYA6
contig_1	cds	2452317	2454461	+	LNHIMF_02469		Phosphate acetyltransferase	SO:0001217, UniRef:UniRef50_P0A9M8
contig_1	cds	2454679	2456199	+	LNHIMF_02470	yfcC	Putative basic amino acid antiporter YfcC	SO:0001217, UniRef:UniRef50_P39263
contig_1	cds	2456248	2457201	-	LNHIMF_02471		Transketolase	SO:0001217, UniRef:UniRef50_A0A2J0Q8Z5
contig_1	cds	2457194	2458024	-	LNHIMF_02472		Carbohydrate degradation protein	SO:0001217, UniRef:UniRef50_A0A1A7NVN3
contig_1	cds	2458021	2459412	-	LNHIMF_02473		Ascorbate-specific PTS system EIIC component	SO:0001217, UniRef:UniRef50_A0A6G2UA75
contig_1	cds	2459433	2459705	-	LNHIMF_02474		PTS EIIB type-2 domain-containing protein	SO:0001217, UniRef:UniRef50_D4GMC5
contig_1	cds	2459786	2460229	-	LNHIMF_02475		PTS sugar transporter subunit IIA	SO:0001217, UniRef:UniRef50_A0A0M9ID73
contig_1	cds	2460482	2461501	+	LNHIMF_02476		HTH lacI-type domain-containing protein	SO:0001217, UniRef:UniRef50_A8ADT1
contig_1	cds	2461507	2462061	-	LNHIMF_02477		Putative NUDIX hydrolase	SO:0001217, UniRef:UniRef50_H3RF06
contig_1	cds	2462118	2462669	-	LNHIMF_02478		Phosphoesterase	SO:0001217, UniRef:UniRef50_A0A376FLA7
contig_1	cds	2462725	2463369	-	LNHIMF_02479		Glutathione transferase	SO:0001217, UniRef:UniRef50_A0A3N5DP29
contig_1	cds	2463512	2464159	+	LNHIMF_02480		GSH-dependent disulfide bond oxidoreductase	SO:0001217, UniRef:UniRef50_A0A1Y6GE01
contig_1	cds	2464285	2465178	+	LNHIMF_02481	yfcH	Epimerase family protein yfcH	SO:0001217, UniRef:UniRef50_F4N6V7
contig_1	cds	2465230	2466003	-	LNHIMF_02482	hisP	Histidine/lysine/arginine/ornithine transport ATP-binding protein HisP	SO:0001217, UniRef:UniRef50_P02915
contig_1	cds	2466017	2466724	-	LNHIMF_02483	hisM	histidine ABC transporter permease HisM	BlastRules:WP_000569771, SO:0001217, UniRef:UniRef50_P0A2I7
contig_1	cds	2466721	2467407	-	LNHIMF_02484		ABC transmembrane type-1 domain-containing protein	SO:0001217, UniRef:UniRef50_A7MH46
contig_1	cds	2467588	2468370	-	LNHIMF_02485		Solute-binding protein family 3/N-terminal domain-containing protein	SO:0001217, UniRef:UniRef50_A7MH44
contig_1	cds	2468608	2469390	-	LNHIMF_02486		Solute-binding protein family 3/N-terminal domain-containing protein	SO:0001217, UniRef:UniRef50_A7MH44
contig_1	cds	2469679	2470248	-	LNHIMF_02487	ubiX	Flavin prenyltransferase UbiX	SO:0001217, UniRef:UniRef50_A0A077DBN0
contig_1	cds	2470275	2471681	-	LNHIMF_02488		Amino acid permease/ SLC12A domain-containing protein	SO:0001217, UniRef:UniRef50_A9MJ68
contig_1	cds	2471745	2472848	-	LNHIMF_02489		Ornithine racemase	SO:0001217, UniRef:UniRef50_A0A6P1Q569
contig_1	cds	2472850	2474271	-	LNHIMF_02490		Amino acid permease	SO:0001217, UniRef:UniRef50_S3BNV8
contig_1	cds	2474362	2475759	-	LNHIMF_02491		D-ornithine/D-lysine decarboxylase	SO:0001217, UniRef:UniRef50_Q8ZNC4
contig_1	cds	2475971	2477398	+	LNHIMF_02492		PAS domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0U0X9R1
contig_1	cds	2477434	2478951	-	LNHIMF_02493		Amidophosphoribosyltransferase	SO:0001217, UniRef:UniRef50_A0A522RMJ5
contig_1	cds	2478989	2479477	-	LNHIMF_02494		Colicin V production protein	SO:0001217, UniRef:UniRef50_K2KMZ9
contig_1	cds	2479788	2480462	-	LNHIMF_02495	dedD	Cell division protein DedD	SO:0001217, UniRef:UniRef50_A0A366IBS6
contig_1	cds	2480452	2481720	-	LNHIMF_02496		Dihydrofolate synthase/folylpolyglutamate synthase	SO:0001217, UniRef:UniRef50_P08192
contig_1	cds	2481788	2482702	-	LNHIMF_02497		Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta	SO:0001217, UniRef:UniRef50_A0A956CXN9
contig_1	cds	2482852	2483511	-	LNHIMF_02498	dedA	DedA family protein	SO:0001217, UniRef:UniRef50_A0A0H3H138
contig_1	cds	2483560	2484372	-	LNHIMF_02499		tRNA pseudouridine synthase A	SO:0001217, UniRef:UniRef50_Q8ZD27
contig_1	cds	2484372	2485385	-	LNHIMF_02500		USG-1 protein	SO:0001217, UniRef:UniRef50_P08390
contig_1	cds	2485453	2486589	-	LNHIMF_02501		Erythronate-4-phosphate dehydrogenase	SO:0001217, UniRef:UniRef50_Q1LTA7
contig_1	cds	2486693	2487694	+	LNHIMF_02502		Flagellar regulator flk	SO:0001217, UniRef:UniRef50_P15286
contig_1	cds	2487691	2488869	-	LNHIMF_02503		Putative transporter protein	SO:0001217, UniRef:UniRef50_G5RYC1
contig_1	cds	2489049	2489423	-	LNHIMF_02504		HTH Mu-type domain-containing protein	SO:0001217, UniRef:UniRef50_A9MJ52
contig_1	cds	2489596	2489778	+	LNHIMF_02505		DNA-binding protein	SO:0001217, UniRef:UniRef50_A0A5U4SRE0
contig_1	cds	2489990	2490508	+	LNHIMF_02506		DUF3828 domain-containing protein	SO:0001217, UniRef:UniRef50_R8WVY9
contig_1	cds	2490575	2491231	-	LNHIMF_02507		CPBP family intramembrane metalloprotease	SO:0001217, UniRef:UniRef50_C0PZY7
contig_1	cds	2491329	2492543	-	LNHIMF_02508		3-oxoacyl-[acyl-carrier-protein] synthase 1	SO:0001217, UniRef:UniRef50_A0A7Y4FGN5
contig_1	cds	2492703	2494703	+	LNHIMF_02509	mnmC	tRNA 5-methylaminomethyl-2-thiouridine biosynthesis bifunctional protein MnmC	SO:0001217, UniRef:UniRef50_Q8ZD36
contig_1	cds	2494755	2495030	-	LNHIMF_02510	yfcL	YfcL family protein	SO:0001217, UniRef:UniRef50_A0A198GD44
contig_1	cds	2495063	2495611	-	LNHIMF_02511		Elongation factor P hydroxylase	SO:0001217, UniRef:UniRef50_L8Y0T5
contig_1	cds	2495611	2496420	-	LNHIMF_02512		putative membrane transporter protein	SO:0001217, UniRef:UniRef50_I2B719
contig_1	cds	2496420	2497244	-	LNHIMF_02513		Penicillin-insensitive murein endopeptidase	SO:0001217, UniRef:UniRef50_A0A0L0AQU3
contig_1	cds	2497248	2498333	-	LNHIMF_02514		Chorismate synthase	SO:0001217, UniRef:UniRef50_Q5E3U6
contig_1	cds	2498369	2499301	-	LNHIMF_02515		Ribosomal protein uL3 glutamine methyltransferase	SO:0001217, UniRef:UniRef50_Q0WDE1
contig_1	cds	2499467	2500018	+	LNHIMF_02516	smrB	Ribosome rescue factor SmrB	SO:0001217, UniRef:UniRef50_P0A8B2
contig_1	cds	2500118	2500603	-	LNHIMF_02517	sixA	Phosphohistidine phosphatase SixA	SO:0001217, UniRef:UniRef50_P76502
contig_1	cds	2500812	2502959	-	LNHIMF_02518		Fatty acid oxidation complex subunit alpha	SO:0001217, UniRef:UniRef50_Q8ZD45
contig_1	cds	2502959	2504269	-	LNHIMF_02519		3-ketoacyl-CoA thiolase	SO:0001217, UniRef:UniRef50_Q8ZD46
contig_1	cds	2504447	2504731	-	LNHIMF_02520		hypothetical protein	
contig_1	cds	2505102	2506409	+	LNHIMF_02521	fadL	long-chain fatty acid transporter FadL	BlastRules:WP_001766332, SO:0001217, UniRef:UniRef50_A0A4U9HPP5
contig_1	cds	2506470	2507225	-	LNHIMF_02522	mlaA	Intermembrane phospholipid transport system lipoprotein MlaA	SO:0001217, UniRef:UniRef50_P76506
contig_1	cds	2507514	2508455	+	LNHIMF_02523		Formate transporter	SO:0001217, UniRef:UniRef50_A0A1Y0L9R0
contig_1	tRNA	2508531	2508605	+	LNHIMF_02524	trnR	tRNA-Arg(cct)	SO:0001036
contig_1	cds	2508761	2509699	-	LNHIMF_02525	pgtE	omptin family outer membrane protease PgtE	BlastRules:WP_000716007, SO:0001217, UniRef:UniRef50_P17811
contig_1	cds	2509739	2509834	+	LNHIMF_02526		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A3S4H9S7
contig_1	cds	2509967	2511217	-	LNHIMF_02527	pgtA	two-component system response regulator PgtA	BlastRules:WP_000930843, SO:0001217, UniRef:UniRef50_P06184
contig_1	cds	2511204	2513210	-	LNHIMF_02528	pgtB	two-component system sensor histidine kinase PgtB	BlastRules:WP_000678496, SO:0001217, UniRef:UniRef50_D1NXK6
contig_1	cds	2513207	2514481	-	LNHIMF_02529	pgtC	phosphoglycerate transport regulator PgtC	BlastRules:WP_000467983, SO:0001217, UniRef:UniRef50_P0A233
contig_1	cds	2514836	2516227	+	LNHIMF_02530	pgtP	phosphoglycerate transporter PgtP	BlastRules:WP_000955748, SO:0001217, UniRef:UniRef50_P12681
contig_1	cds	2516477	2516719	-	LNHIMF_02531		DUF2545 domain-containing protein	SO:0001217, UniRef:UniRef50_A0AA44LGH2
contig_1	cds	2516880	2516993	-	LNHIMF_02532		Transporter	SO:0001217, UniRef:UniRef50_S5NHH7
contig_1	cds	2517241	2518161	+	LNHIMF_02533		Lipid A biosynthesis palmitoleoyltransferase	SO:0001217, UniRef:UniRef50_P0ACV2
contig_1	cds	2518685	2519923	-	LNHIMF_02534		Aminotransferase	SO:0001217, UniRef:UniRef50_A0A2E9GES8
contig_1	cds	2520645	2521610	-	LNHIMF_02535		Glucokinase	SO:0001217, UniRef:UniRef50_P0A6V8
contig_1	cds	2521814	2523049	+	LNHIMF_02536		Chloride channel protein	SO:0001217, UniRef:UniRef50_A0A919I7T6
contig_1	cds	2523069	2524721	-	LNHIMF_02537		Indolepyruvate decarboxylase	SO:0001217, UniRef:UniRef50_A0A4R0G599
contig_1	cds	2524901	2525899	+	LNHIMF_02538		L-glyceraldehyde 3-phosphate reductase	SO:0001217, UniRef:UniRef50_A0A4Y6UQW3
contig_1	cds	2526013	2526339	+	LNHIMF_02539		hypothetical protein	
contig_1	cds	2526400	2527641	-	LNHIMF_02540	mntH	Mn(2+) uptake NRAMP transporter MntH	BlastRules:WP_000131735, SO:0001217, UniRef:UniRef50_B2VDY7
contig_1	cds	2527984	2529186	+	LNHIMF_02541	nupC	nucleoside permease NupC	BlastRules:WP_000376337, BlastRules:WP_003244143, SO:0001217, UniRef:UniRef50_A0A376W8T0
contig_1	cds	2529240	2531429	-	LNHIMF_02542		EAL domain-containing protein	SO:0001217, UniRef:UniRef50_H5UY16
contig_1	tRNA	2531620	2531695	-	LNHIMF_02543	trnA	tRNA-Ala(ggc)	SO:0000254
contig_1	tRNA	2531738	2531813	-	LNHIMF_02544	trnA	tRNA-Ala(ggc)	SO:0000254
contig_1	cds	2532035	2532397	+	LNHIMF_02545	yfeC	Uncharacterized protein YfeC	SO:0001217, UniRef:UniRef50_P0AD37
contig_1	cds	2532420	2532791	+	LNHIMF_02546	yfeD	Uncharacterized protein YfeD	SO:0001217, UniRef:UniRef50_P27238
contig_1	cds	2532845	2534260	-	LNHIMF_02547		Glutamate--tRNA ligase	SO:0001217, UniRef:UniRef50_P04805
contig_1	tRNA	2534519	2534594	+	LNHIMF_02548	trnV	tRNA-Val(tac)	SO:0000273
contig_1	tRNA	2534640	2534715	+	LNHIMF_02549	trnV	tRNA-Val(tac)	SO:0000273
contig_1	tRNA	2534757	2534832	+	LNHIMF_02550	trnV	tRNA-Val(tac)	SO:0000273
contig_1	tRNA	2534837	2534912	+	LNHIMF_02551	trnK	tRNA-Lys(ttt)	SO:0000265
contig_1	cds	2535230	2536114	-	LNHIMF_02552	xapR	HTH-type transcriptional regulator XapR	SO:0001217, UniRef:UniRef50_P23841
contig_1	cds	2536166	2536324	-	LNHIMF_02553	xapX	XapX domain protein	SO:0001217, UniRef:UniRef50_L0M048
contig_1	cds	2536383	2537639	-	LNHIMF_02554	nupG	Nucleoside permease NupG	SO:0001217, UniRef:UniRef50_P0AFF4
contig_1	cds	2537694	2538527	-	LNHIMF_02555		Purine nucleoside phosphorylase 2	SO:0001217, UniRef:UniRef50_P45563
contig_1	cds	2538783	2539544	+	LNHIMF_02556		Ion channel protein Tsx	SO:0001217, UniRef:UniRef50_D3VLA1
contig_1	cds	2539606	2540532	-	LNHIMF_02557	yfeR	Uncharacterized HTH-type transcriptional regulator YfeR	SO:0001217, UniRef:UniRef50_P0ACR7
contig_1	cds	2540622	2541620	+	LNHIMF_02558		Bile acid:sodium symporter	SO:0001217, UniRef:UniRef50_A0A2U1TSW7
contig_1	cds	2541617	2541835	-	LNHIMF_02559		Cytoplasmic protein	SO:0001217, UniRef:UniRef50_U3TTY8
contig_1	cds	2541837	2543852	-	LNHIMF_02560		DNA ligase	SO:0001217, UniRef:UniRef50_C4K4K4
contig_1	cds	2543924	2544910	-	LNHIMF_02561	zipA	Cell division protein ZipA	SO:0001217, UniRef:UniRef50_A0A447PCM5
contig_1	cds	2545142	2545903	+	LNHIMF_02562	cysZ	Sulfate transporter CysZ	SO:0001217, UniRef:UniRef50_J3DCP0
contig_1	cds	2546067	2547038	+	LNHIMF_02563		Cysteine synthase	SO:0001217, UniRef:UniRef50_A0A7X3M018
contig_1	cds	2547422	2547679	+	LNHIMF_02564		Phosphocarrier protein HPr	SO:0001217, UniRef:UniRef50_Q9WXI5
contig_1	cds	2547728	2549455	+	LNHIMF_02565		Phosphoenolpyruvate-protein phosphotransferase	SO:0001217, UniRef:UniRef50_P08839
contig_1	cds	2549496	2550005	+	LNHIMF_02566		PTS glucose transporter subunit IIA	SO:0001217, UniRef:UniRef50_A0AAU6W552
contig_1	cds	2550169	2550408	-	LNHIMF_02567		Cytoplasmic protein	SO:0001217, UniRef:UniRef50_A0A0H3FJN8
contig_1	cds	2550405	2551271	-	LNHIMF_02568		Pyridoxine/pyridoxal/pyridoxamine kinase	SO:0001217, UniRef:UniRef50_P40191
contig_1	cds	2551354	2552646	+	LNHIMF_02569	ptsJ	Transcriptional regulator PtsJ	SO:0001217, UniRef:UniRef50_A0A081M3T4
contig_1	cds	2552661	2553380	+	LNHIMF_02570		Glutamine amidotransferase	SO:0001217, UniRef:UniRef50_A0A329MW77
contig_1	cds	2553457	2553816	+	LNHIMF_02571	yfeK	Uncharacterized protein YfeK	SO:0001217, UniRef:UniRef50_Q47702
contig_1	cds	2553849	2554760	-	LNHIMF_02572		Cysteine synthase B	SO:0001217, UniRef:UniRef50_P16703
contig_1	cds	2554881	2555975	-	LNHIMF_02573	cysA	Sulfate/thiosulfate import ATP-binding protein CysA	SO:0001217, UniRef:UniRef50_P16676
contig_1	cds	2555965	2556840	-	LNHIMF_02574	cysW	Sulphate transport system permease protein CysW	SO:0001217, UniRef:UniRef50_Q7VRT7
contig_1	cds	2556840	2557673	-	LNHIMF_02575	cysT	Sulfate transport system permease protein CysT	SO:0001217, UniRef:UniRef50_P16701
contig_1	cds	2557673	2558689	-	LNHIMF_02576	cysP	thiosulfate/sulfate ABC transporter substrate-binding protein CysP	BlastRules:WP_000290230, SO:0001217, UniRef:UniRef50_P16700
contig_1	cds	2558847	2559638	-	LNHIMF_02577	ucpA	Oxidoreductase UcpA	SO:0001217, UniRef:UniRef50_P37440
contig_1	cds	2559876	2560775	-	LNHIMF_02578	yfeX	porphyrinogen peroxidase	BlastRules:WP_001350538, EC:4.99.1.1, SO:0001217, UniRef:UniRef50_P76536
contig_1	cds	2560870	2561445	-	LNHIMF_02579		RpoE-regulated lipoprotein	SO:0001217, UniRef:UniRef50_A0A285B764
contig_1	cds	2561507	2561956	-	LNHIMF_02580	yfeZ	Inner membrane protein YfeZ	SO:0001217, UniRef:UniRef50_P76538
contig_1	cds	2561943	2562368	-	LNHIMF_02581		Acetyltransferase EBL_c10900	SO:0001217, UniRef:UniRef50_I2B6P6
contig_1	cds	2562581	2563450	+	LNHIMF_02582		N-acetylmuramoyl-L-alanine amidase	SO:0001217, UniRef:UniRef50_A0A7H4NZ89
contig_1	cds	2563453	2564352	+	LNHIMF_02583		coproporphyrinogen oxidase	SO:0001217, UniRef:UniRef50_A0A836UFR6
contig_1	cds	2564452	2565504	-	LNHIMF_02584	eutR	HTH-type DNA-binding transcriptional activator EutR	SO:0001217, UniRef:UniRef50_Q9ZFU7
contig_1	cds	2565552	2566046	-	LNHIMF_02585	eutK	Ethanolamine utilization microcompartment protein EutK	SO:0001217, UniRef:UniRef50_A0A6L5EAN2
contig_1	cds	2566059	2566718	-	LNHIMF_02586	eutL	Bacterial microcompartment shell protein EutL	SO:0001217, UniRef:UniRef50_P0A1C9
