# Annotated with Bakta
# Software: v1.12.0
# Database: v6.0, light
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_59	cds	238584	238724	+	IKCLMC_02225	54.7	1.5e-10	0.957	0.863	0.591	UniRef:UniRef50_Q2RRH8
contig_59	cds	238780	239250	-	IKCLMC_02226	282.0	3.3e-97	0.904	0.801	0.993	UniRef:UniRef50_P0AAS0
contig_59	cds	239367	239918	-	IKCLMC_02227	270.0	5.2e-91	1.0	0.821	0.765	UniRef:UniRef50_P77791
contig_59	cds	240097	240315	-	IKCLMC_02228	145.0	1.5e-45	1.0	0.837	0.986	UniRef:UniRef50_Q7CR17
contig_59	cds	240343	240717	-	IKCLMC_02229	157.0	2.7e-49	0.903	0.991	0.652	UniRef:UniRef50_A0A7G2IKV2
contig_59	cds	241213	244362	-	IKCLMC_02230	1890.0	0.0	0.999	0.999	0.947	BlastRules:WP_001132469
contig_59	cds	244385	245578	-	IKCLMC_02231	741.0	4.3e-273	1.0	1.0	1.0	BlastRules:WP_001039202
contig_59	cds	245720	246373	+	IKCLMC_02232	424.0	1.5e-153	1.0	1.0	1.0	BlastRules:WP_000101745
contig_59	cds	246492	249854	+	IKCLMC_02233	2078.0	0.0	1.0	0.813	0.999	UniRef:UniRef50_P77338
contig_59	cds	249896	250831	-	IKCLMC_02234	321.0	1.5e-107	1.058	1.0	0.559	UniRef:UniRef50_L0M399
contig_59	cds	250901	251068	-	IKCLMC_02235	62.0	2.8e-13	0.945	0.981	0.654	UniRef:UniRef50_A0A090V5S3
contig_59	cds	251082	251597	-	IKCLMC_02236	316.0	2.3e-110	1.0	0.977	0.988	UniRef:UniRef50_A9MLZ1
contig_59	cds	251678	252055	+	IKCLMC_02237	159.0	1.2e-49	0.952	0.908	0.622	UniRef:UniRef50_P0AAR5
contig_59	cds	252208	252759	+	IKCLMC_02238	298.0	2.2e-102	1.0	0.847	0.820	UniRef:UniRef50_Q8ZC94
contig_59	cds	252873	254801	+	IKCLMC_02239	962.0	0.0	0.995	0.839	0.811	UniRef:UniRef50_A0A089RJ49
contig_59	ncRNA-region	254134	254198	+	-	95.1	2.4e-16	-	-	-	RFAM:RF00382
contig_59	cds	254847	255176	+	IKCLMC_02240	160.0	1.6e-50	1.0	0.901	0.752	UniRef:UniRef50_Q12LL6
contig_59	cds	255176	255781	+	IKCLMC_02241	299.0	2.7e-102	1.149	0.996	0.680	UniRef:UniRef50_P0A7H6
contig_59	cds	255892	257766	+	IKCLMC_02242	897.0	0.0	0.998	0.933	0.730	UniRef:UniRef50_P44516
contig_59	cds	258124	258768	+	IKCLMC_02243	280.0	6.0e-94	1.019	0.816	0.651	UniRef:UniRef50_Q9HXV4
contig_59	cds	258997	259959	+	IKCLMC_02244	603.0	2.8e-218	0.997	0.894	0.922	UniRef:UniRef50_P23871
contig_59	cds	259956	260927	-	IKCLMC_02245	408.0	6.4e-141	0.966	0.825	0.622	UniRef:UniRef50_P23872
contig_59	cds	261035	262384	+	IKCLMC_02246	838.0	7.9e-310	0.967	1.0	0.942	BlastRules:WP_000671574
contig_59	cds	262433	264109	-	IKCLMC_02247	962.0	0.0	0.996	0.947	0.944	UniRef:UniRef50_P39830
contig_59	cds	264187	264312	+	IKCLMC_02248	82.8	8.3e-22	1.0	0.820	0.976	UniRef:UniRef50_A0A447MWU2
contig_59	cds	264324	265544	-	IKCLMC_02249	612.0	7.9e-221	0.815	0.991	0.997	UniRef:UniRef50_A0A6L3Y2I4
contig_59	cds	265717	267369	+	IKCLMC_02250	798.0	7.2e-287	0.955	0.822	0.733	UniRef:UniRef50_P07024
contig_59	cds	267486	267965	-	IKCLMC_02251	282.0	5.3e-97	1.0	0.855	0.912	UniRef:UniRef50_P45202
contig_59	ncRNA	268087	268168	+	IKCLMC_02252	84.8	8.4e-13	-	-	-	RFAM:RF00368
contig_59	cds	268167	268961	-	IKCLMC_02253	537.0	8.4e-194	1.0	0.825	0.996	UniRef:UniRef50_P77301
contig_59	cds	269047	269874	-	IKCLMC_02254	487.0	6.3e-174	1.004	0.885	0.924	UniRef:UniRef50_A0A2C9P337
contig_59	cds	270027	272528	-	IKCLMC_02255	1431.0	0.0	0.987	0.970	0.927	UniRef:UniRef50_Q59385
contig_59	cds	272638	273054	+	IKCLMC_02256	257.0	7.0e-88	1.0	0.873	0.920	UniRef:UniRef50_P0A9G4
contig_59	cds	273055	273507	-	IKCLMC_02257	239.0	1.7e-80	0.947	0.840	0.817	UniRef:UniRef50_P0AAS3
contig_59	cds	273504	274421	-	IKCLMC_02258	306.0	4.0e-102	1.013	0.987	0.673	UniRef:UniRef50_P0DKS0
contig_59	cds	274567	275244	+	IKCLMC_02259	270.0	4.0e-90	1.0	0.915	0.591	UniRef:UniRef50_P77279
contig_59	cds	275231	276010	+	IKCLMC_02260	414.0	4.5e-146	1.0	0.925	0.849	UniRef:UniRef50_A0A0A7FTF0
contig_59	cds	276096	276950	-	IKCLMC_02261	516.0	4.8e-188	1.0	1.0	0.951	BlastRules:WP_001300573
contig_59	cds	277010	277780	-	IKCLMC_02262	446.0	5.2e-158	1.156	0.958	0.777	UniRef:UniRef50_P0AFP4
contig_59	cds	277935	278519	-	IKCLMC_02263	368.0	6.2e-130	1.0	0.902	0.938	UniRef:UniRef50_A0A4P8YI04
contig_59	cds	278520	279206	+	IKCLMC_02264	295.0	9.5e-101	1.0	1.253	0.711	UniRef:UniRef50_A0A484ZC43
contig_59	cds	279203	281617	+	IKCLMC_02265	1251.0	0.0	0.999	0.999	0.791	UniRef:UniRef50_A0A076LKE1
contig_59	cds	281614	281718	+	IKCLMC_02266	68.6	2.0e-16	1.0	1.0	0.971	UniRef:UniRef50_V1H4Y4
contig_59	cds	281803	282936	+	IKCLMC_02267	695.0	6.5e-253	1.008	0.936	0.882	UniRef:UniRef50_A0A1X1D1Y9
contig_59	cds	283193	284023	+	IKCLMC_02268	382.0	2.4e-132	0.953	0.840	0.734	UniRef:UniRef50_A0A919S2P1
contig_59	cds	284060	285076	+	IKCLMC_02269	640.0	5.3e-235	1.0	1.0	0.994	BlastRules:WP_000569655
contig_59	cds	285069	285728	+	IKCLMC_02270	233.0	3.8e-76	0.977	0.964	0.561	UniRef:UniRef50_A0A917LJM3
contig_59	cds	285767	286861	-	IKCLMC_02271	476.0	2.5e-166	1.003	0.847	0.649	UniRef:UniRef50_P33667
contig_59	cds	286931	287857	-	IKCLMC_02272	517.0	6.4e-185	1.075	0.997	0.792	UniRef:UniRef50_P0ACR0
contig_59	cds	288084	288566	+	IKCLMC_02273	242.0	3.0e-81	0.956	0.911	0.719	UniRef:UniRef50_Q9S4Y6
contig_59	cds	288645	289463	+	IKCLMC_02274	480.0	8.4e-172	0.985	0.937	0.910	UniRef:UniRef50_P0ACN4
contig_59	cds	289548	291329	+	IKCLMC_02275	806.0	1.5e-289	0.992	0.925	0.689	UniRef:UniRef50_P0AEP7
contig_59	cds	291342	292118	+	IKCLMC_02276	-	-	1.0	1.0	1.0	NCBIProtein:AAL19472.1
contig_59	cds	292219	293097	+	IKCLMC_02277	363.0	3.0e-124	0.990	0.853	0.644	UniRef:UniRef50_A0A0B6RTV4
contig_59	cds	293163	294410	+	IKCLMC_02278	700.0	1.1e-253	1.002	0.945	0.899	UniRef:UniRef50_A0A0J1QY52
contig_59	cds	294506	295960	+	IKCLMC_02279	833.0	2.5e-304	0.983	0.983	0.880	UniRef:UniRef50_Q765R5
contig_59	cds	296039	297400	+	IKCLMC_02280	867.0	0.0	1.0	1.0	0.934	VFDB:VFG049120
contig_59	cds	297459	298757	+	IKCLMC_02281	492.0	2.4e-171	0.988	0.955	0.595	UniRef:UniRef50_P77328
contig_59	cds	298780	299928	+	IKCLMC_02282	442.0	3.3e-153	1.0	0.943	0.623	UniRef:UniRef50_A0A084IUB2
contig_59	ncRNA	299929	300000	+	IKCLMC_02283	98.3	3.2e-15	-	-	-	RFAM:RF02068
contig_59	cds	300008	300793	-	IKCLMC_02284	322.0	1.3e-109	0.989	0.942	0.581	UniRef:UniRef50_A0A0F7D276
contig_59	cds	300804	302039	-	IKCLMC_02285	739.0	4.8e-269	1.085	1.0	0.816	UniRef:UniRef50_P77425
contig_59	cds	302061	303110	-	IKCLMC_02286	-	-	1.0	1.0	0.997	NCBIProtein:AAL19482.1
contig_59	cds	303426	305090	+	IKCLMC_02287	622.0	1.4e-218	1.004	0.954	0.608	UniRef:UniRef50_Q47208
contig_59	cds	305100	306359	+	IKCLMC_02288	523.0	2.6e-184	0.964	0.993	0.624	UniRef:UniRef50_Q32JL8
contig_59	cds	306371	307180	+	IKCLMC_02289	553.0	1.6e-200	1.0	0.885	1.0	UniRef:UniRef50_P0AAS5
contig_59	cds	307184	308077	+	IKCLMC_02290	501.0	1.5e-179	1.0	0.993	0.862	UniRef:UniRef50_A0A377DVY6
contig_59	cds	308118	309185	-	IKCLMC_02291	600.0	1.1e-215	0.944	0.825	0.869	UniRef:UniRef50_P09029
contig_59	cds	309182	309691	-	IKCLMC_02292	273.0	5.2e-93	0.982	0.843	0.855	UniRef:UniRef50_Q87KE1
contig_59	cds	309809	310531	-	IKCLMC_02293	341.0	1.3e-118	0.850	0.995	0.814	UniRef:UniRef50_A0A376KYX1
contig_59	cds	310534	311028	-	IKCLMC_02294	216.0	3.8e-71	0.994	0.976	0.650	UniRef:UniRef50_I2BBH8
contig_59	cds	311201	312586	+	IKCLMC_02295	743.0	5.0e-269	1.002	0.911	0.786	UniRef:UniRef50_P59421
contig_59	cds	312630	313454	-	IKCLMC_02296	368.0	2.1e-127	1.011	0.989	0.643	UniRef:UniRef50_A0A6B8ML34
contig_59	cds	313451	313888	-	IKCLMC_02297	254.0	2.2e-86	1.090	1.0	0.905	UniRef:UniRef50_A0A564NIC5
contig_59	cds	313881	314426	-	IKCLMC_02298	315.0	9.2e-110	0.934	0.977	0.858	UniRef:UniRef50_A0A0H2V5N8
contig_59	cds	314553	314765	-	IKCLMC_02299	135.0	4.1e-42	1.0	1.0	0.957	UniRef:UniRef50_A0A378F8Y5
contig_59	cds	314767	315633	-	IKCLMC_02300	424.0	2.7e-150	0.854	1.065	0.894	UniRef:UniRef50_A0A484Z9D6
contig_59	cds	316180	316698	+	IKCLMC_02301	305.0	9.8e-108	1.0	0.935	0.988	BlastRules:WP_000681030
contig_59	cds	316807	317340	+	IKCLMC_02302	353.0	4.1e-127	1.0	1.0	0.994	BlastRules:WP_000619606
contig_59	cds	317384	318076	+	IKCLMC_02303	439.0	3.3e-159	1.0	1.0	1.0	VFDB:VFG000445
contig_59	cds	318179	320719	+	IKCLMC_02304	1700.0	0.0	1.0	0.972	0.989	VFDB:VFG000446
contig_59	cds	320734	321741	+	IKCLMC_02305	647.0	3.8e-238	1.0	1.0	0.979	VFDB:VFG000447
contig_59	cds	321751	322269	+	IKCLMC_02306	337.0	1.4e-120	1.0	1.0	0.994	VFDB:VFG000448
contig_59	cds	322315	322947	-	IKCLMC_02307	405.0	2.7e-146	1.0	1.0	0.995	VFDB:VFG000449
contig_59	cds	323551	324273	-	IKCLMC_02308	460.0	3.0e-167	1.0	1.0	0.988	BlastRules:WP_001258122
contig_59	cds	324292	324600	-	IKCLMC_02309	-	-	-	-	-	-
contig_59	cds	324765	325361	-	IKCLMC_02310	397.0	1.2e-143	1.0	1.0	0.990	VFDB:VFG000451
contig_59	tRNA	325616	325692	+	IKCLMC_02311	93.7	-	-	-	-	-
contig_59	cds	325708	326871	-	IKCLMC_02312	649.0	1.0e-233	1.0	0.838	0.801	UniRef:UniRef50_P24218
contig_59	cds	327314	327580	-	IKCLMC_02313	121.0	1.6e-35	0.989	0.813	0.667	UniRef:UniRef50_A0A6C7D779
contig_59	cds	327711	327896	-	IKCLMC_02314	-	-	-	-	-	-
contig_59	cds	327896	328603	-	IKCLMC_02315	303.0	3.1e-103	1.047	1.017	0.659	UniRef:UniRef50_A0A3V2P1E2
contig_59	cds	328607	328822	-	IKCLMC_02316	86.3	3.0e-22	0.958	0.810	0.544	UniRef:UniRef50_A0A344SA91
contig_59	cds	328822	329385	-	IKCLMC_02317	348.0	1.0e-122	1.0	1.0	1.0	UniRef:UniRef50_A0A2T8SVB4
contig_59	cds	329382	329741	-	IKCLMC_02318	183.0	2.9e-59	0.941	0.818	0.750	UniRef:UniRef50_Q7Y3Y2
contig_59	cds	329716	329853	-	IKCLMC_02319	-	-	-	-	-	-
contig_59	cds	329850	330236	-	IKCLMC_02320	109.0	1.2e-29	1.133	0.993	0.545	UniRef:UniRef50_A0A5U9SMQ2
contig_59	cds	330233	330403	-	IKCLMC_02321	55.1	1.9e-10	0.929	0.881	0.500	UniRef:UniRef50_A0A483LR03
contig_59	cds	330734	331303	-	IKCLMC_02322	241.0	7.9e-80	1.026	0.919	0.644	UniRef:UniRef50_A0A077NB62
contig_59	cds	331303	332124	-	IKCLMC_02323	382.0	5.8e-133	1.0	0.989	0.670	UniRef:UniRef50_D2U156
contig_59	cds	332121	332429	-	IKCLMC_02324	204.0	3.5e-68	0.990	0.842	0.960	UniRef:UniRef50_A0A0M3ULC7
contig_59	cds	332410	332517	-	IKCLMC_02325	-	-	-	-	-	-
contig_59	cds	332514	332666	-	IKCLMC_02326	70.1	1.4e-16	0.880	0.863	0.682	UniRef:UniRef50_A0A495AEC4
contig_59	cds	332651	332815	-	IKCLMC_02327	-	-	-	-	-	-
contig_59	cds	332996	333979	-	IKCLMC_02328	325.0	4.5e-110	1.0	1.239	0.807	UniRef:UniRef50_A0A5T9ZSM4
contig_59	cds	334172	334759	+	IKCLMC_02329	-	-	-	-	-	-
contig_59	cds	334772	335074	-	IKCLMC_02330	188.0	1.1e-61	1.0	0.847	0.940	UniRef:UniRef50_P04891
contig_59	cds	335453	335656	+	IKCLMC_02331	90.9	2.6e-24	0.940	0.900	0.762	UniRef:UniRef50_A0A0T9V0P6
contig_59	cds	335802	336845	-	IKCLMC_02332	674.0	2.6e-245	1.0	0.848	1.0	UniRef:UniRef50_A9MNP5
contig_59	cds	337045	337680	-	IKCLMC_02333	352.0	8.3e-123	0.986	0.856	0.856	UniRef:UniRef50_A0A830ZEK4
contig_59	cds	337845	338060	+	IKCLMC_02334	-	-	-	-	-	-
contig_59	cds	338171	338452	+	IKCLMC_02335	179.0	1.5e-58	1.0	0.830	1.0	UniRef:UniRef50_P03041
contig_59	cds	338487	338633	+	IKCLMC_02336	75.1	1.3e-18	1.0	0.923	0.750	UniRef:UniRef50_Q38661
contig_59	cds	338626	339441	+	IKCLMC_02337	426.0	3.3e-150	1.052	0.966	0.775	UniRef:UniRef50_P03687
contig_59	cds	339438	340814	+	IKCLMC_02338	644.0	8.6e-232	0.817	1.0	0.890	UniRef:UniRef50_UPI000CDB2952
contig_59	cds	340887	341093	+	IKCLMC_02339	109.0	1.2e-31	1.0	1.0	0.735	UniRef:UniRef50_A0A744C8Q4
contig_59	cds	341101	341511	+	IKCLMC_02340	186.0	4.4e-60	0.993	1.015	0.711	UniRef:UniRef50_A0AAI9BBL5
contig_59	cds	341687	342028	+	IKCLMC_02341	179.0	9.1e-58	1.080	0.859	0.721	UniRef:UniRef50_G9L6B5
contig_59	cds	342021	342197	+	IKCLMC_02342	-	-	-	-	-	-
contig_59	cds	342190	342801	+	IKCLMC_02343	348.0	1.5e-121	1.158	1.0	0.809	UniRef:UniRef50_P03770
contig_59	cds	342798	343022	+	IKCLMC_02344	141.0	4.3e-44	0.973	0.935	0.875	UniRef:UniRef50_Q38668
contig_59	cds	343019	343222	+	IKCLMC_02345	-	-	-	-	-	-
contig_59	cds	343203	343382	+	IKCLMC_02346	-	-	-	-	-	-
contig_59	cds	343379	344143	+	IKCLMC_02347	241.0	1.5e-77	1.067	0.906	0.502	UniRef:UniRef50_G0ZNC6
contig_59	cds	344479	344997	+	IKCLMC_02348	176.0	8.5e-55	0.977	0.960	0.554	UniRef:UniRef50_A0A602E6M4
contig_59	cds	345222	345548	+	IKCLMC_02349	172.0	1.8e-55	0.981	0.906	0.811	UniRef:UniRef50_P03705
contig_59	cds	345532	345969	+	IKCLMC_02350	276.0	2.5e-95	1.0	0.901	0.966	UniRef:UniRef50_Q56117
contig_59	cds	345966	346343	+	IKCLMC_02351	156.0	1.2e-48	1.016	1.0	0.638	UniRef:UniRef50_A0A837F7B6
contig_59	cds	346606	346824	+	IKCLMC_02352	95.1	5.4e-26	0.806	0.935	0.810	UniRef:UniRef50_UPI000F7F1A20
contig_59	cds	346828	347430	+	IKCLMC_02353	191.0	1.5e-59	0.995	0.881	0.518	UniRef:UniRef50_A0A2M9WIG5
contig_59	cds	347430	348902	+	IKCLMC_02354	667.0	2.1e-240	0.800	1.0	0.819	UniRef:UniRef50_A0A4R6EWW6
contig_59	cds	348915	350384	+	IKCLMC_02355	518.0	1.1e-179	0.986	0.931	0.550	UniRef:UniRef50_A0A0H3FXW3
contig_59	cds	350416	351315	+	IKCLMC_02356	477.0	5.6e-169	0.967	0.805	0.827	UniRef:UniRef50_E6WEL7
contig_59	cds	351356	351865	+	IKCLMC_02357	-	-	-	-	-	-
contig_59	cds	351935	353320	+	IKCLMC_02358	543.0	1.6e-190	1.024	1.0	0.587	UniRef:UniRef50_A7MEQ4
contig_59	cds	353325	353753	+	IKCLMC_02359	-	-	-	-	-	-
contig_59	cds	353765	354859	+	IKCLMC_02360	437.0	3.9e-152	1.005	1.031	0.626	UniRef:UniRef50_A0A377P0R0
contig_59	cds	354870	355097	+	IKCLMC_02361	-	-	-	-	-	-
contig_59	cds	355100	355480	+	IKCLMC_02362	213.0	8.1e-71	1.0	0.834	0.833	UniRef:UniRef50_A0A0H3G2F1
contig_59	cds	355480	355755	+	IKCLMC_02363	124.0	5.0e-37	1.0	0.978	0.670	UniRef:UniRef50_A0A5Y2S2B8
contig_59	cds	355752	355922	+	IKCLMC_02364	74.3	5.6e-18	1.0	0.824	0.518	UniRef:UniRef50_A0A0H3FUB2
contig_59	cds	355926	356282	+	IKCLMC_02365	163.0	2.0e-51	0.975	0.950	0.704	UniRef:UniRef50_A0A4Y1NRE1
contig_59	cds	356284	356709	+	IKCLMC_02366	224.0	7.1e-75	1.0	0.892	0.759	UniRef:UniRef50_A0A1B7IQH9
contig_59	cds	356706	357089	+	IKCLMC_02367	149.0	7.6e-46	0.992	0.984	0.556	UniRef:UniRef50_A0A2J0Q783
contig_59	cds	357161	357919	+	IKCLMC_02368	318.0	1.8e-108	1.028	1.0	0.672	UniRef:UniRef50_A0A085APX0
contig_59	cds	357978	358667	+	IKCLMC_02369	292.0	5.7e-99	0.948	0.908	0.650	UniRef:UniRef50_A0A1B7IQH5
contig_59	cds	358667	361180	+	IKCLMC_02370	828.0	1.9e-290	1.066	1.007	0.620	UniRef:UniRef50_A0A5W2RJ86
contig_59	cds	361183	361686	+	IKCLMC_02371	244.0	5.6e-82	0.970	1.0	0.704	UniRef:UniRef50_A0A419NEP5
contig_59	cds	361686	362156	+	IKCLMC_02372	216.0	4.0e-71	0.987	0.981	0.695	UniRef:UniRef50_A0A379Q9G7
contig_59	cds	362528	365020	+	IKCLMC_02373	1112.0	0.0	1.007	1.0	0.663	UniRef:UniRef50_A0A1B7IQG0
contig_59	cds	365078	366967	+	IKCLMC_02374	-	-	-	-	-	-
contig_59	tRNA	367181	367275	+	IKCLMC_02375	29.9	-	-	-	-	-
contig_59	cds	368307	370118	-	IKCLMC_02376	686.0	1.2e-242	0.998	0.997	0.573	UniRef:UniRef50_A0A8B2SGC3
contig_59	cds	370115	371035	-	IKCLMC_02377	451.0	1.6e-158	0.997	0.874	0.731	UniRef:UniRef50_A0A2H2Z5B5
contig_59	cds	371032	371394	-	IKCLMC_02378	224.0	2.0e-75	1.217	1.0	0.815	UniRef:UniRef50_P77682
contig_59	tRNA	371635	371728	+	IKCLMC_02379	29.2	-	-	-	-	-
contig_59	cds	372262	372591	-	IKCLMC_02380	-	-	-	-	-	-
contig_59	cds	372882	373736	-	IKCLMC_02381	374.0	1.7e-129	0.944	0.887	0.716	UniRef:UniRef50_P77379
contig_59	cds	373952	375277	+	IKCLMC_02382	627.0	5.9e-224	1.095	1.0	0.679	UniRef:UniRef50_P77212
contig_59	cds	375434	375670	+	IKCLMC_02383	119.0	5.5e-35	1.179	1.0	0.793	UniRef:UniRef50_A9ML66
contig_59	cds	375683	376243	+	IKCLMC_02384	217.0	3.4e-70	0.957	0.813	0.624	UniRef:UniRef50_A0A2P7TX98
contig_59	cds	376322	377497	-	IKCLMC_02385	560.0	5.3e-199	0.974	0.905	0.811	UniRef:UniRef50_A0A0U1HPR6
contig_59	cds	377823	379217	+	IKCLMC_02386	726.0	3.4e-264	0.808	0.989	0.997	UniRef:UniRef50_A0A3P8KIJ7
contig_59	cds	379259	380506	-	IKCLMC_02387	665.0	8.4e-240	0.995	0.896	0.833	UniRef:UniRef50_V5Z9H5
contig_59	cds	380817	382787	+	IKCLMC_02388	915.0	0.0	1.0	0.928	0.698	UniRef:UniRef50_A0A379S832
contig_59	cds	383054	383707	-	IKCLMC_02389	382.0	1.8e-134	0.986	0.892	0.893	UniRef:UniRef50_P38489
contig_59	cds	383804	384172	-	IKCLMC_02390	-	-	-	-	-	-
contig_59	cds	384172	384753	-	IKCLMC_02391	228.0	9.7e-75	0.959	0.920	0.627	UniRef:UniRef50_A0AAN3UTD1
contig_59	ncRNA	384876	385019	+	IKCLMC_02392	185.0	1.4e-32	-	-	-	RFAM:RF02652
contig_59	cds	385042	385383	+	IKCLMC_02393	131.0	5.4e-39	0.965	0.886	0.505	UniRef:UniRef50_A0A447UY09
contig_59	cds	385389	385637	-	IKCLMC_02394	128.0	1.3e-38	1.0	0.932	0.780	UniRef:UniRef50_P77506
contig_59	cds	385704	386822	-	IKCLMC_02395	652.0	3.2e-236	1.0	0.935	0.825	UniRef:UniRef50_P77213
contig_59	cds	386834	387538	-	IKCLMC_02396	445.0	4.6e-159	1.056	1.0	0.935	UniRef:UniRef50_Q56064
contig_59	cds	387584	389839	-	IKCLMC_02397	1244.0	0.0	1.005	0.917	0.809	UniRef:UniRef50_P05825
contig_59	cds	390028	391242	+	IKCLMC_02398	649.0	3.0e-233	0.983	0.822	0.738	UniRef:UniRef50_P13039
contig_59	cds	391273	391491	+	IKCLMC_02399	119.0	2.8e-35	0.972	0.909	0.714	UniRef:UniRef50_P18393
contig_59	cds	391488	395372	+	IKCLMC_02400	2059.0	0.0	0.802	0.996	0.997	UniRef:UniRef50_A0A379UMB8
contig_59	cds	395622	396758	+	IKCLMC_02401	546.0	8.3e-194	0.987	0.894	0.743	UniRef:UniRef50_P26266
contig_59	cds	396810	397604	-	IKCLMC_02402	485.0	4.2e-176	0.996	0.970	0.924	VFDB:VFG000925
contig_59	cds	397601	398590	-	IKCLMC_02403	318.0	7.8e-106	0.960	0.863	0.541	UniRef:UniRef50_P23877
contig_59	cds	398590	399597	-	IKCLMC_02404	579.0	3.4e-208	0.955	0.840	0.997	UniRef:UniRef50_A0A7D5H6H1
contig_59	cds	399708	400952	+	IKCLMC_02405	422.0	9.4e-145	0.954	0.966	0.577	UniRef:UniRef50_A0A379WDU5
contig_59	cds	401015	401971	-	IKCLMC_02406	352.0	3.3e-119	0.997	0.895	0.603	UniRef:UniRef50_A0A7H0MB01
contig_59	cds	402280	403455	+	IKCLMC_02407	612.0	3.5e-219	1.0	0.881	0.777	UniRef:UniRef50_P0AEJ2
contig_59	cds	403465	405075	+	IKCLMC_02408	1075.0	0.0	1.0	1.0	0.996	BlastRules:WP_000026784
contig_59	cds	405089	405946	+	IKCLMC_02409	445.0	2.4e-158	0.807	0.975	0.948	UniRef:UniRef50_A0A3S4EUZ9
contig_59	cds	405946	406701	+	IKCLMC_02410	300.0	1.5e-101	0.980	0.961	0.630	UniRef:UniRef50_A0A5Q2VEX5
contig_59	cds	406704	407117	+	IKCLMC_02411	150.0	2.4e-45	0.978	0.817	0.575	UniRef:UniRef50_A0A951YIJ8
contig_59	cds	407299	409404	+	IKCLMC_02412	1207.0	0.0	1.221	1.0	0.754	UniRef:UniRef50_P39396
contig_59	cds	409468	409665	+	IKCLMC_02413	99.8	6.8e-28	1.031	1.0	0.672	UniRef:UniRef50_A0A151ULG1
contig_59	cds	409701	410789	-	IKCLMC_02414	714.0	3.1e-261	0.994	0.950	0.997	UniRef:UniRef50_A0A486LAG5
contig_59	cds	410916	412076	+	IKCLMC_02415	626.0	1.8e-225	0.987	0.936	0.790	UniRef:UniRef50_P77806
contig_59	cds	412077	412694	-	IKCLMC_02416	309.0	2.3e-106	1.015	0.950	0.736	UniRef:UniRef50_A0A0H3GPU5
contig_59	cds	412667	413902	-	IKCLMC_02417	507.0	1.6e-177	0.983	0.894	0.579	UniRef:UniRef50_P77216
contig_59	cds	414068	414970	-	IKCLMC_02418	379.0	7.4e-131	0.997	0.920	0.642	UniRef:UniRef50_P77746
contig_59	cds	415287	416033	-	IKCLMC_02419	417.0	2.7e-147	0.992	0.901	0.805	UniRef:UniRef50_P77202
contig_59	ncRNA	416182	416330	+	IKCLMC_02420	189.0	3.9e-32	-	-	-	RFAM:RF02069
contig_59	cds	416474	417037	+	IKCLMC_02421	258.0	4.2e-86	1.0	0.806	0.658	UniRef:UniRef50_K0J4Q8
contig_59	cds	417279	418844	+	IKCLMC_02422	648.0	4.5e-230	1.0	0.998	0.622	UniRef:UniRef50_A0A380TVB3
contig_59	cds	419177	419737	+	IKCLMC_02423	221.0	2.6e-72	1.0	0.995	0.586	UniRef:UniRef50_A0A0J1LKN0
contig_59	cds	419730	422009	+	IKCLMC_02424	1014.0	0.0	0.993	0.975	0.634	UniRef:UniRef50_A0A1J5MYC9
contig_59	cds	422006	422563	+	IKCLMC_02425	244.0	3.2e-81	0.957	0.868	0.621	UniRef:UniRef50_A0A0J1PBT5
contig_59	cds	422563	423330	+	IKCLMC_02426	352.0	6.2e-122	1.024	1.0	0.724	UniRef:UniRef50_A0A0J1LKA9
contig_59	cds	423398	423826	-	IKCLMC_02427	223.0	2.5e-74	1.0	1.0	0.782	UniRef:UniRef50_A0A7V7RFK6
contig_59	cds	424049	425287	+	IKCLMC_02428	704.0	1.1e-254	0.983	0.851	0.844	UniRef:UniRef50_P77316
contig_59	cds	425370	425780	-	IKCLMC_02429	125.0	5.0e-36	0.985	0.993	0.500	UniRef:UniRef50_A0A085FYK6
contig_59	ncRNA-region	425827	425935	-	-	126.4	1.4e-21	-	-	-	RFAM:RF01771
contig_59	cds	426015	426821	-	IKCLMC_02430	406.0	1.3e-142	0.955	0.892	0.730	UniRef:UniRef50_P21338
contig_59	cds	426931	428394	-	IKCLMC_02431	915.0	0.0	1.0	1.0	0.949	BlastRules:WP_000050323
contig_59	cds	428432	429328	-	IKCLMC_02432	336.0	8.8e-114	0.963	0.864	0.610	UniRef:UniRef50_A1JTI4
contig_59	cds	429300	429851	-	IKCLMC_02433	350.0	2.2e-123	1.082	1.0	0.909	UniRef:UniRef50_P0A6G5
contig_59	cds	429855	431384	-	IKCLMC_02434	664.0	2.6e-236	0.933	0.890	0.705	UniRef:UniRef50_P75726
contig_59	cds	431394	432302	-	IKCLMC_02435	343.0	4.5e-116	0.954	0.830	0.618	UniRef:UniRef50_P17725
contig_59	cds	432299	432595	-	IKCLMC_02436	190.0	5.2e-65	1.0	1.0	1.0	BlastRules:WP_000700679
contig_59	cds	432592	433668	-	IKCLMC_02437	615.0	5.6e-222	0.980	0.880	0.866	UniRef:UniRef50_P77390
contig_59	cds	434053	435714	+	IKCLMC_02438	744.0	7.2e-267	0.973	0.937	0.706	UniRef:UniRef50_P77510
